GardID,DataSource,SourceID,SourceLabelID,GeneCount,GeneSymbol,GeneSynonym,GeneTitle,GeneType,Locus,AssociationType,AssociationStatus,Reference,OMIM,Ensembl,IUPHAR,SwissProt,Reactome,GeneIdentifier
GARD:0011918,Orphanet,98784,ORPHA:98784,7,CHRNA4,"[BFNC, acetylcholine receptor, nicotinic, alpha 4 (neuronal)]",cholinergic receptor nicotinic alpha 4 subunit,gene with protein product,20q13.33,Disease-causing germline mutation(s) in,Assessed,"[PMID:20301348, PMID:7550350]",118504,ENSG00000101204,465,P43681,P43681,HGNC:1958
GARD:0011918,Orphanet,98784,ORPHA:98784,7,CHRNA2,"[acetylcholine receptor, nicotinic, alpha 2 (neuronal)]",cholinergic receptor nicotinic alpha 2 subunit,gene with protein product,8p21.2,Disease-causing germline mutation(s) in,Assessed,"[PMID:16826524, PMID:20301348]",118502,ENSG00000120903,463,Q15822,Q15822,HGNC:1956
GARD:0011918,Orphanet,98784,ORPHA:98784,7,KCNT1,"[KCa4.1, KIAA1422, SLACK, Sequence like a calcium-activated K+ channel, Slo2.2]",potassium sodium-activated channel subfamily T member 1,gene with protein product,9q34.3,Disease-causing germline mutation(s) in,Assessed,[PMID:23086396],608167,ENSG00000107147,385,Q5JUK3,,HGNC:18865
GARD:0011918,Orphanet,98784,ORPHA:98784,7,CABP4,[CSNB2B],calcium binding protein 4,gene with protein product,11q13.2,Disease-causing germline mutation(s) in,Assessed,[PMID:29108277],608965,ENSG00000175544,,P57796,,HGNC:1386
GARD:0011918,Orphanet,98784,ORPHA:98784,7,CHRNB2,"[acetylcholine receptor, nicotinic, beta 2 (neuronal)]",cholinergic receptor nicotinic beta 2 subunit,gene with protein product,1q21.3,Disease-causing germline mutation(s) in,Assessed,"[PMID:11062464, PMID:20301348]",118507,ENSG00000160716,472,P17787,P17787,HGNC:1962
GARD:0011918,Orphanet,98784,ORPHA:98784,7,DEPDC5,"[DEP.5, KIAA0645]","DEP domain containing 5, GATOR1 subcomplex subunit",gene with protein product,22q12.2-q12.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:23542697, PMID:23542701]",614191,ENSG00000100150,,O75140,,HGNC:18423
GARD:0011918,Orphanet,98784,ORPHA:98784,7,CRH,"[CRF, CRH1, corticoliberin, corticotropin-releasing factor]",corticotropin releasing hormone,gene with protein product,8q13.1,Disease-causing germline mutation(s) in,Assessed,"[PMID:16222669, PMID:20301348]",122560,ENSG00000147571,,P06850,P06850,HGNC:2355
GARD:0011925,Orphanet,596,ORPHA:596,1,MTM1,,myotubularin 1,gene with protein product,Xq28,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:20301605],300415,ENSG00000171100,,Q13496,Q13496,HGNC:7448
GARD:0011927,Orphanet,456318,ORPHA:456318,1,DNMT1,"[CXXC9, MCMT]",DNA methyltransferase 1,gene with protein product,19p13.2,Disease-causing germline mutation(s) in,Assessed,"[PMID:21532572, PMID:23365052]",126375,ENSG00000130816,2605,P26358,P26358,HGNC:2976
GARD:0011980,Orphanet,85163,ORPHA:85163,1,FAM126A,"[DRCTNNB1A, HCC, HYCC1, down regulated by Ctnnb1, a, hyccin]",family with sequence similarity 126 member A,gene with protein product,7p15.3,Disease-causing germline mutation(s) in,Assessed,"[PMID:16951682, PMID:20301737]",610531,ENSG00000122591,,Q9BYI3,,HGNC:24587
GARD:0011983,Orphanet,397596,ORPHA:397596,3,PIK3CD,"[p110D, phosphatidylinositol 3-kinase, catalytic, delta polypeptide, phosphoinositide-3-kinase C]","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",gene with protein product,1p36.22,Disease-causing germline mutation(s) (gain of function) in,Assessed,[PMID:24136356],602839,ENSG00000171608,2155,O00329,O00329,HGNC:8977
GARD:0011983,Orphanet,397596,ORPHA:397596,3,PIK3R1,"[GRB1, p85, p85-ALPHA, phosphoinositide-3-kinase regulatory subunit alpha]",phosphoinositide-3-kinase regulatory subunit 1,gene with protein product,5q13.1,Disease-causing germline mutation(s) (gain of function) in,Assessed,[PMID:25133428],171833,ENSG00000145675,2503,P27986,P27986,HGNC:8979
GARD:0011983,Orphanet,397596,ORPHA:397596,3,PTEN,"[MMAC1, PTEN1, TEP1, mutated in multiple advanced cancers 1]",phosphatase and tensin homolog,gene with protein product,10q23.31,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:27426521],601728,ENSG00000171862,2497,P60484,P60484,HGNC:9588
GARD:0011984,Orphanet,29072,ORPHA:29072,15,TMEM127,"[FLJ20507, FLJ22257]",transmembrane protein 127,gene with protein product,2q11.2,Candidate gene tested in,Not yet assessed,[PMID:21156949],613403,ENSG00000135956,,O75204,,HGNC:26038
GARD:0011984,Orphanet,29072,ORPHA:29072,15,NF1,"[Watson disease, neurofibromatosis, von Recklinghausen disease]",neurofibromin 1,gene with protein product,17q11.2,Disease-causing germline mutation(s) in,Assessed,[PMID:30536464],613113,ENSG00000196712,,P21359,P21359,HGNC:7765
GARD:0011984,Orphanet,29072,ORPHA:29072,15,MDH2,,malate dehydrogenase 2,gene with protein product,7q11.23,Disease-causing germline mutation(s) in,Assessed,[PMID:25766404],154100,ENSG00000146701,,P40926,P40926,HGNC:6971
GARD:0011984,Orphanet,29072,ORPHA:29072,15,FH,[fumarase],fumarate hydratase,gene with protein product,1q43,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:24334767, PMID:25004247]",136850,ENSG00000091483,,P07954,P07954,HGNC:3700
GARD:0011984,Orphanet,29072,ORPHA:29072,15,SDHC,"[CYB560, cybL, large subunit of cytochrome b, succinate dehydrgenase cytochrome b, succinate dehydrogenase cytochrome b560 subunit]",succinate dehydrogenase complex subunit C,gene with protein product,1q23.3,Disease-causing germline mutation(s) in,Assessed,[PMID:20301715],602413,ENSG00000143252,,Q99643,Q99643,HGNC:10682
GARD:0011984,Orphanet,29072,ORPHA:29072,15,SDHB,"[iron-sulfur subunit of complex II, succinate dehydrogenase [ubiquinone] iron-sulfur subunit]",succinate dehydrogenase complex iron sulfur subunit B,gene with protein product,1p36.13,Disease-causing germline mutation(s) in,Assessed,[PMID:20301715],185470,ENSG00000117118,,P21912,P21912,HGNC:10681
GARD:0011984,Orphanet,29072,ORPHA:29072,15,SLC25A11,[OGC],solute carrier family 25 member 11,gene with protein product,17p13.2,Disease-causing germline mutation(s) in,Assessed,[PMID:29431636],604165,ENSG00000108528,1053,Q02978,Q02978,HGNC:10981
GARD:0011984,Orphanet,29072,ORPHA:29072,15,RET,"[CDHF12, CDHR16, PTC, RET receptor tyrosine kinase, RET51, cadherin-related family member 16, rearranged during transfection]",ret proto-oncogene,gene with protein product,10q11.21,Candidate gene tested in,Not yet assessed,"[PMID:23551045, PMID:24375508]",164761,ENSG00000165731,2185,P07949,P07949,HGNC:9967
GARD:0011984,Orphanet,29072,ORPHA:29072,15,SDHD,"[cybS, small subunit of cytochrome b]",succinate dehydrogenase complex subunit D,gene with protein product,11q23.1,Disease-causing germline mutation(s) in,Assessed,[PMID:20301715],602690,ENSG00000204370,,O14521,O14521,HGNC:10683
GARD:0011984,Orphanet,29072,ORPHA:29072,15,MAX,"[bHLHd4, bHLHd5, bHLHd6, bHLHd7, bHLHd8]",MYC associated factor X,gene with protein product,14q23.3,Disease-causing germline mutation(s) in,Assessed,[PMID:20301715],154950,ENSG00000125952,,P61244,P61244,HGNC:6913
GARD:0011984,Orphanet,29072,ORPHA:29072,15,KIF1B,"[HMSNII, KIAA0591, KLP]",kinesin family member 1B,gene with protein product,1p36.22,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:18334619],605995,ENSG00000054523,,O60333,O60333,HGNC:16636
GARD:0011984,Orphanet,29072,ORPHA:29072,15,SDHAF2,"[FLJ20487, SDH5]",succinate dehydrogenase complex assembly factor 2,gene with protein product,11q12.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301715],613019,ENSG00000167985,,Q9NX18,,HGNC:26034
GARD:0011984,Orphanet,29072,ORPHA:29072,15,SDHA,"[FP, SDHF, flavoprotein subunit of complex II, succinate dehydrogenase [ubiquinone] flavoprotein subunit]",succinate dehydrogenase complex flavoprotein subunit A,gene with protein product,5p15.33,Disease-causing germline mutation(s) in,Assessed,[PMID:20301715],600857,ENSG00000073578,,P31040,P31040,HGNC:10680
GARD:0011984,Orphanet,29072,ORPHA:29072,15,VHL,[VHL1],von Hippel-Lindau tumor suppressor,gene with protein product,3p25.3,Disease-causing germline mutation(s) in,Assessed,"[PMID:19574279, PMID:9215674]",608537,ENSG00000134086,,P40337,P40337,HGNC:12687
GARD:0011984,Orphanet,29072,ORPHA:29072,15,DLST,"[2-oxoglutarate dehydrogenase complex component E2, Dihydrolipoyllysine-residue succinyltransferase, KGD2, OGDC-E2]",dihydrolipoamide S-succinyltransferase,gene with protein product,14q24.3,Disease-causing germline mutation(s) in,Assessed,[PMID:31051110],126063,ENSG00000119689,,P36957,,HGNC:2911
GARD:0012011,Orphanet,93114,ORPHA:93114,1,INF2,"[MGC13251, inverted formin 2]","inverted formin, FH2 and WH2 domain containing",gene with protein product,14q32.33,Disease-causing germline mutation(s) in,Assessed,[PMID:22187985],610982,ENSG00000203485,,Q27J81,,HGNC:23791
GARD:0012027,Orphanet,146,ORPHA:146,29,LPAR4,"[LPA4, P2RY9, P2Y5-LIKE, P2Y9]",lysophosphatidic acid receptor 4,gene with protein product,Xq21.1,Disease-causing somatic mutation(s) in,Assessed,[PMID:26941397],300086,ENSG00000147145,94,Q99677,Q99677,HGNC:4478
GARD:0012027,Orphanet,146,ORPHA:146,29,GAS8-AS1,,GAS8 antisense RNA 1,Non-coding RNA,16q24.3,Disease-causing somatic mutation(s) in,Assessed,[PMID:26941397],605179,ENSG00000221819,,O95177,,HGNC:1197
GARD:0012027,Orphanet,146,ORPHA:146,29,KRAS,"[K-Ras4B, KRAS1]","KRAS proto-oncogene, GTPase",gene with protein product,12p12.1,Disease-causing somatic mutation(s) in,Assessed,"[PMID:23625203, PMID:25109485, PMID:25132659, PMID:25648502]",190070,ENSG00000133703,2824,P01116,P01116,HGNC:6407
GARD:0012027,Orphanet,146,ORPHA:146,29,TERT,"[EST2, TCS1, TP2, TRT, hEST2]",telomerase reverse transcriptase,gene with protein product,5p15.33,Disease-causing somatic mutation(s) in,Assessed,"[PMID:27581851, PMID:27875244]",187270,ENSG00000164362,,O14746,O14746,HGNC:11730
GARD:0012027,Orphanet,146,ORPHA:146,29,GOLGA5,"[GOLIM5, golgi integral membrane protein 5, golgin-84, ret-II, rfg5]",golgin A5,gene with protein product,14q32.12,Part of a fusion gene in,Assessed,"[PMID:17062879, PMID:9443391]",606918,ENSG00000066455,,Q8TBA6,Q8TBA6,HGNC:4428
GARD:0012027,Orphanet,146,ORPHA:146,29,TRIM27,[RNF76],tripartite motif containing 27,gene with protein product,6p22.1,Part of a fusion gene in,Assessed,"[PMID:12787916, PMID:17062879]",602165,ENSG00000204713,,P14373,P14373,HGNC:9975
GARD:0012027,Orphanet,146,ORPHA:146,29,EIF1AX,"[eIF-1A, eIF-4C]",eukaryotic translation initiation factor 1A X-linked,gene with protein product,Xp22.12,Disease-causing somatic mutation(s) in,Assessed,[PMID:25417114],300186,ENSG00000173674,,P47813,P47813,HGNC:3250
GARD:0012027,Orphanet,146,ORPHA:146,29,TRIM33,"[FLJ11429, KIAA1113, PTC7, RFG7, TF1G, TIF1G, TIF1GAMMA, TIFGAMMA, ret-fused gene 7, transcriptional intermediary factor 1 gamma]",tripartite motif containing 33,gene with protein product,1p13.2,Part of a fusion gene in,Assessed,"[PMID:10439047, PMID:17062879]",605769,ENSG00000197323,2254,Q9UPN9,Q9UPN9,HGNC:16290
GARD:0012027,Orphanet,146,ORPHA:146,29,NRAS,[N-ras],"NRAS proto-oncogene, GTPase",gene with protein product,1p13.2,Disease-causing somatic mutation(s) in,Assessed,"[PMID:17891228, PMID:25109485, PMID:25132659, PMID:25648502]",164790,ENSG00000213281,2823,P01111,P01111,HGNC:7989
GARD:0012027,Orphanet,146,ORPHA:146,29,NDUFA13,"[B16.6, CDA016, CGI-39, GRIM-19, GRIM19, complex I B16.6 subunit]",NADH:ubiquinone oxidoreductase subunit A13,gene with protein product,19p13.11,Disease-causing somatic mutation(s) in,Assessed,[PMID:15841082],609435,ENSG00000186010,,Q9P0J0,Q9P0J0,HGNC:17194
GARD:0012027,Orphanet,146,ORPHA:146,29,RET,"[CDHF12, CDHR16, PTC, RET receptor tyrosine kinase, RET51, cadherin-related family member 16, rearranged during transfection]",ret proto-oncogene,gene with protein product,10q11.21,Part of a fusion gene in,Assessed,"[PMID:17891228, PMID:25407564]",164761,ENSG00000165731,2185,P07949,P07949,HGNC:9967
GARD:0012027,Orphanet,146,ORPHA:146,29,ERC1,"[CAST2, ELKS, KIAA1081, MGC12974]",ELKS/RAB6-interacting/CAST family member 1,gene with protein product,12p13.33,Part of a fusion gene in,Assessed,[PMID:10337992],607127,ENSG00000082805,,Q8IUD2,,HGNC:17072
GARD:0012027,Orphanet,146,ORPHA:146,29,NKX2-1,"[TTF-1, TTF1]",NK2 homeobox 1,gene with protein product,14q13.3,Major susceptibility factor in,Assessed,[PMID:21730105],600635,ENSG00000136352,,P43699,P43699,HGNC:11825
GARD:0012027,Orphanet,146,ORPHA:146,29,NTRK3,[TRKC],neurotrophic receptor tyrosine kinase 3,gene with protein product,15q25.3,Part of a fusion gene in,Assessed,[PMID:24327398],191316,ENSG00000140538,1819,Q16288,Q16288,HGNC:8033
GARD:0012027,Orphanet,146,ORPHA:146,29,ETV6,"[TEL, TEL oncogene]",ETS variant transcription factor 6,gene with protein product,12p13.2,Part of a fusion gene in,Assessed,[PMID:24327398],600618,ENSG00000139083,,P41212,P41212,HGNC:3495
GARD:0012027,Orphanet,146,ORPHA:146,29,CCDC6,"[DNA segment, single copy, probe pH4 (transforming sequence, thyroid-1, H4, PTC, TPC]",coiled-coil domain containing 6,gene with protein product,10q21.2,Part of a fusion gene in,Assessed,[PMID:25407564],601985,ENSG00000108091,,Q16204,,HGNC:18782
GARD:0012027,Orphanet,146,ORPHA:146,29,TFG,"[FLJ36137, SPG57, TF6]",trafficking from ER to golgi regulator,gene with protein product,3q12.2,Part of a fusion gene in,Assessed,"[PMID:9169129, PMID:9172002]",602498,ENSG00000114354,,Q92734,Q92734,HGNC:11758
GARD:0012027,Orphanet,146,ORPHA:146,29,HRAS,,"HRas proto-oncogene, GTPase",gene with protein product,11p15.5,Disease-causing somatic mutation(s) in,Assessed,"[PMID:17891228, PMID:25109485, PMID:25132659, PMID:25648502]",190020,ENSG00000174775,2822,P01112,P01112,HGNC:5173
GARD:0012027,Orphanet,146,ORPHA:146,29,NCOA4,"[ARA70, DKFZp762E1112, ELE1, PTC3, RET-activating gene ELE1, RFG]",nuclear receptor coactivator 4,gene with protein product,10q11.22,Part of a fusion gene in,Assessed,"[PMID:25407564, PMID:8290261]",601984,ENSG00000266412,,Q13772,,HGNC:7671
GARD:0012027,Orphanet,146,ORPHA:146,29,ALK,[CD246],ALK receptor tyrosine kinase,gene with protein product,2p23.2-p23.1,Part of a fusion gene in,Assessed,"[PMID:25148236, PMID:25501013]",105590,ENSG00000171094,1839,Q9UM73,Q9UM73,HGNC:427
GARD:0012027,Orphanet,146,ORPHA:146,29,FOXE1,"[HFKH4, TTF-2, thyroid transcription factor 2]",forkhead box E1,gene with protein product,9q22.33,Major susceptibility factor in,Assessed,[PMID:21730105],602617,ENSG00000178919,,O00358,,HGNC:3806
GARD:0012027,Orphanet,146,ORPHA:146,29,PAX8,,paired box 8,gene with protein product,2q14.1,Part of a fusion gene in,Assessed,"[PMID:10958784, PMID:17891228, PMID:25069464, PMID:25708358]",167415,ENSG00000125618,,Q06710,Q06710,HGNC:8622
GARD:0012027,Orphanet,146,ORPHA:146,29,TRIM24,"[RNF82, TIF1A, Tif1a, hTIF1]",tripartite motif containing 24,gene with protein product,7q33-q34,Part of a fusion gene in,Assessed,"[PMID:10439047, PMID:17062879]",603406,ENSG00000122779,2252,O15164,O15164,HGNC:11812
GARD:0012027,Orphanet,146,ORPHA:146,29,DIRC3,[FLJ14199],disrupted in renal carcinoma 3,Non-coding RNA,2q35,Major susceptibility factor in,Assessed,[PMID:23894154],608262,ENSG00000231672,,C9JPN6,,HGNC:17805
GARD:0012027,Orphanet,146,ORPHA:146,29,TPR,,"translocated promoter region, nuclear basket protein",gene with protein product,1q31.1,Part of a fusion gene in,Assessed,"[PMID:1532241, PMID:9172002]",189940,ENSG00000047410,,P12270,P12270,HGNC:12017
GARD:0012027,Orphanet,146,ORPHA:146,29,NTRK1,"[MTC, TRK, TRKA, high affinity nerve growth factor receptor]",neurotrophic receptor tyrosine kinase 1,gene with protein product,1q23.1,Part of a fusion gene in,Assessed,"[PMID:19883730, PMID:9169129, PMID:9172002]",191315,ENSG00000198400,1817,P04629,P04629,HGNC:8031
GARD:0012027,Orphanet,146,ORPHA:146,29,BRAF,[BRAF1],"B-Raf proto-oncogene, serine/threonine kinase",gene with protein product,7q34,Disease-causing somatic mutation(s) in,Assessed,"[PMID:12670889, PMID:17891228, PMID:25069464, PMID:25468810, PMID:25489262, PMID:25702102]",164757,ENSG00000157764,1943,P15056,P15056,HGNC:1097
GARD:0012027,Orphanet,146,ORPHA:146,29,PPARG,"[NR1C3, PPARG1, PPARG2, PPARgamma]",peroxisome proliferator activated receptor gamma,gene with protein product,3p25.2,Part of a fusion gene in,Assessed,"[PMID:10958784, PMID:17891228, PMID:25069464, PMID:25708358]",601487,ENSG00000132170,595,P37231,P37231,HGNC:9236
GARD:0012027,Orphanet,146,ORPHA:146,29,PCM1,[PTC4],pericentriolar material 1,gene with protein product,8p22,Part of a fusion gene in,Assessed,[PMID:10980597],600299,ENSG00000078674,,Q15154,Q15154,HGNC:8727
GARD:0012059,Orphanet,370933,ORPHA:370933,1,ST3GAL5,"['lactosylceramide alpha-2,3-sialyltransferase', SIATGM3S, ST3GalV, ganglioside GM3 synthase]","ST3 beta-galactoside alpha-2,3-sialyltransferase 5",gene with protein product,2p11.2,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:15502825, PMID:24026681]",604402,ENSG00000115525,,Q9UNP4,Q9UNP4,HGNC:10872
GARD:0012099,Orphanet,75234,ORPHA:75234,1,LIPA,"[CESD, LAL, Wolman disease, lysosomal acid lipase, sterol esterase]","lipase A, lysosomal acid type",gene with protein product,10q23.31,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:22227072, PMID:26225414]",613497,ENSG00000107798,,P38571,P38571,HGNC:6617
GARD:0012107,Orphanet,178469,ORPHA:178469,42,DOCK8,"[FLJ00026, FLJ00152, FLJ00346, ZIR8]",dedicator of cytokinesis 8,gene with protein product,9p24.3,Disease-causing germline mutation(s) in,Assessed,[PMID:18060736],611432,ENSG00000107099,,Q8NF50,Q8NF50,HGNC:19191
GARD:0012107,Orphanet,178469,ORPHA:178469,42,CUX1,"[CASP, CDP, CDP/Cut, CDP/Cux, CDP1, CUT, CUX, CUX1 gene Alternatively Spliced Product, Clox, Cux/CDP, GOLIM6, golgi integral membrane protein 6]",cut like homeobox 1,gene with protein product,7q22.1,Disease-causing germline mutation(s) in,Assessed,[PMID:30014507],116896,ENSG00000257923,,P39880,P39880,HGNC:2557
GARD:0012107,Orphanet,178469,ORPHA:178469,42,SYNGAP1,"[KIAA1938, RASA5, SYNGAP]",synaptic Ras GTPase activating protein 1,gene with protein product,6p21.32,Disease-causing germline mutation(s) in,Assessed,[PMID:23161826],603384,ENSG00000197283,,Q96PV0,Q96PV0,HGNC:11497
GARD:0012107,Orphanet,178469,ORPHA:178469,42,SETD1B,"[KIAA1076, KMT2G, Set1B]","SET domain containing 1B, histone lysine methyltransferase",gene with protein product,12q24.31,Disease-causing germline mutation(s) in,Assessed,[PMID:32546566],611055,ENSG00000139718,2701,Q9UPS6,Q9UPS6,HGNC:29187
GARD:0012107,Orphanet,178469,ORPHA:178469,42,RAB11A,[YL8],"RAB11A, member RAS oncogene family",gene with protein product,15q22.31,Disease-causing germline mutation(s) in,Assessed,[PMID:29100083],605570,ENSG00000103769,,P62491,P62491,HGNC:9760
GARD:0012107,Orphanet,178469,ORPHA:178469,42,CAMK2B,"[CAM2, CAMK2, CaM kinase II beta subunit, CaM-kinase II beta chain, CaMKIIß, calcium/calmodulin-dependent protein kinase type II beta chain, proline rich calmodulin-dependent protein kinase]",calcium/calmodulin dependent protein kinase II beta,gene with protein product,7p13,Disease-causing germline mutation(s) in,Assessed,[PMID:29100089],607707,ENSG00000058404,1556,Q13554,Q13554,HGNC:1461
GARD:0012107,Orphanet,178469,ORPHA:178469,42,CAMK2A,"[CaM kinase II alpha subunit, CaM-kinase II alpha chain, CaMK-II alpha subunit, CaMKIINalpha, CaMKIIa, KIAA0968, calcium/calmodulin-dependent protein kinase II alpha-B subunit, calcium/calmodulin-dependent protein kinase type II alpha chain]",calcium/calmodulin dependent protein kinase II alpha,gene with protein product,5q32,Disease-causing germline mutation(s) in,Assessed,[PMID:29100089],114078,ENSG00000070808,1555,Q9UQM7,Q9UQM7,HGNC:1460
GARD:0012107,Orphanet,178469,ORPHA:178469,42,DLL1,,delta like canonical Notch ligand 1,gene with protein product,6q27,Disease-causing germline mutation(s) in,Assessed,[PMID:31353024],606582,ENSG00000198719,,O00548,O00548,HGNC:2908
GARD:0012107,Orphanet,178469,ORPHA:178469,42,CSNK2B,"[Ckb1, Ckb2]",casein kinase 2 beta,gene with protein product,6p21.33,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:28585349],115441,ENSG00000204435,1551,P67870,P67870,HGNC:2460
