gard_id,gard_name,disease_name,found_by,all_synonyms,
GARD:0001217,Retinal vasculopathy with cerebral leukodystrophy with systemic manifestations,retinal vasculopathy with cerebral leukodystrophy with systemic manifestations,exact_match,"[Cerebroretinal vasculopathy, hereditary,CRV,Retinopathy, vascular, with cerebral and renal involvement and Raynaud and migraine phenomena,RVCL,Autosomal Dominant Retinal Vasculopathy with Cerebral Leukodystrophy,ADRVCL,Retinal vasculopathy and cerebral leukoencephalopathy,RVCL-S]",
GARD:0001220,Neuronal ceroid lipofuscinosis 7,neuronal ceroid lipofuscinosis 7,exact_match,"[CLN7,CLN7 disease, late infantile,CLN7 disease]",
GARD:0001235,Chaotic atrial tachycardia,chaotic atrial tachycardia,exact_match,null,
GARD:0001245,Charcot-Marie-Tooth disease type 1A,charcot-marie-tooth disease type 1a,exact_match,"[Charcot-Marie-Tooth disease, demyelinating, type 1A,CMT 1A,Hereditary motor and sensory neuropathy 1A,HMSN 1A,Charcot Marie Tooth disease type 1A]",
GARD:0001246,Charcot-Marie-Tooth disease type 1B,charcot-marie-tooth disease type 1b,exact_match,"[Charcot-Marie-Tooth disease, demyelinating, Type 1B,CMT 1B,Hereditary motor and sensory neuropathy 1B,HMSN 1B,Peroneal muscular atrophy,Charcot Marie Tooth disease type 1B]",
GARD:0001248,Charcot-Marie-Tooth disease type 2A,charcot-marie-tooth disease type 2a,exact_match,"[CMT 2A,Charcot-Marie-Tooth disease, axonal, Type 2A,Charcot-Marie-Tooth disease, neuronal, Type 2A,Hereditary motor and sensory neuropathy 2 A,HMSN IIA,Charcot Marie Tooth disease type 2A]",
GARD:0001280,Primary sclerosing cholangitis,primary sclerosing cholangitis,exact_match,"[Cholangitis, primary sclerosing,Sclerosing cholangitis]",
GARD:0001303,Chordoma,chordoma,exact_match,null,
GARD:0001356,Neonatal Onset Multisystem Inflammatory disease,neonatal onset multisystem inflammatory disease,exact_match,"[CINCA syndrome,CINCA,Infantile Onset Multisystem Inflammatory Disease,IOMID,NOMID,Multisystem inflammatory disease, neonatal-onset,Prieur Griscelli syndrome,Chronic Infantile Neurological Cutaneous Articular syndrome]",
GARD:0001413,Cocaine antenatal exposure,cocaine antenatal exposure,exact_match,"[Fetal cocaine syndrome,Cocaine fetopathy,Prenatal cocaine exposure]",
GARD:0001421,Cogan's syndrome,cogan's syndrome,exact_match,[Cogan syndrome],
GARD:0001454,Complete atrioventricular canal,complete atrioventricular canal,exact_match,"[CAVC,Common atrioventricular canal,Complete atrioventricular septal defect]",
GARD:0001467,Congenital adrenal hyperplasia,congenital adrenal hyperplasia,exact_match,[CAH],
GARD:0001471,Congenital amputation,congenital amputation,exact_match,null,
GARD:0001480,Congenital cytomegalovirus,congenital cytomegalovirus,exact_match,[Fetal cytomegalovirus syndrome],
GARD:0001481,Congenital diaphragmatic hernia,congenital diaphragmatic hernia,exact_match,"[CDH,Congenital diaphragmatic defect,Unilateral agenesis of diaphragm,Agenesis of hemidiaphragm]",
GARD:0001486,Congenital herpes simplex,congenital herpes simplex,exact_match,"[Congenital herpes simplex virus infection,Antenatal herpes simplex virus infection,Mother-to-child transmission of herpes simplex virus infection]",
GARD:0001487,Congenital hypothyroidism,congenital hypothyroidism,exact_match,[Neonatal hypothyroidism],
GARD:0001493,Congenital mesoblastic nephroma,congenital mesoblastic nephroma,exact_match,null,
GARD:0001502,Short bowel syndrome,short bowel syndrome,exact_match,null,
GARD:0001513,Continuous spike-wave during slow sleep syndrome,continuous spike-wave during slow sleep syndrome,exact_match,"[Continuous spikes and waves during sleep,Continuous spikes and waves during slow-wave sleep,CSWS,CSWSS syndrome,Epileptic encephalopathy with continuous spike-and-wave during slow sleep]",
GARD:0001521,Menkes disease,menkes disease,exact_match,"[Menkes syndrome,Steely hair disease,Menkea syndrome,Kinky hair disease,Copper transport disease]",
GARD:0001535,Corpus callosum agenesis,corpus callosum agenesis,exact_match,"[Agenesis of the corpus callosum,Isolated corpus callosum agenesis,NON RARE IN EUROPE: Isolated corpus callosum agenesis]",
GARD:0001544,Congenitally corrected transposition of the great arteries,congenitally corrected transposition of the great arteries,exact_match,"[Transposition of the great arteries, congenitally corrected,Transposition of the great vessels, congenitally corrected,Congenitally corrected transposition of the great vessels]",
GARD:0001550,Costello syndrome,costello syndrome,exact_match,"[Faciocutaneoskeletal syndrome,FCS syndrome]",
GARD:0001578,Craniofrontonasal dysplasia,craniofrontonasal dysplasia,exact_match,"[Craniofrontonasal syndrome,CFNS,CFND,Craniofrontonasal dysostosis]",
GARD:0001608,X-linked creatine deficiency,x-linked creatine deficiency,exact_match,"[Mental retardation , X-linked with seizures, short stature and midface hypoplasia,Mental retardation , X-linked, with creatine transport deficiency,X-linked creatine transporter deficiency,X-linked creatine deficiency syndrome,Creatine deficiency, X-linked]",
GARD:0001613,Familial exudative vitreoretinopathy,familial exudative vitreoretinopathy,exact_match,"[FEVR,Exudative vitreoretinopathy, familial,Criswick-Schepens syndrome]",
GARD:0001620,Cryptogenic organizing pneumonia,cryptogenic organizing pneumonia,exact_match,"[COP,Idiopathic bronchiolitis obliterans organizing pneumonia,Idiopathic BOOP]",
GARD:0001626,Currarino triad,currarino triad,exact_match,"[Currarino syndrome,Partial sacral agenesis with intact first sacral vertebra, presacral mass and anorectal malformation]",
GARD:0001657,Cytomegalic inclusion disease,cytomegalic inclusion disease,exact_match,"[Cytomegalic inclusion body disease,CIBD,Giant cell inclusion disease]",
GARD:0001802,Demodicidosis,demodicidosis,exact_match,null,
GARD:0001820,Desmoid tumor,desmoid tumor,exact_match,"[Fibromatosis, familial infiltrative,FIF,Familial infiltrative fibromatosis,Desmoid disorder, hereditary,Aggressive fibromatosis,Desmoid type fibromatosis]",
GARD:0001823,Developmental dysphasia familial,developmental dysphasia familial,exact_match,"[Developmental language disorder,Specific language impairment]",
GARD:0001827,Dextrocardia,dextrocardia,exact_match,null,
GARD:0001846,Diaphragmatic hernia exomphalos corpus callosum agenesis,diaphragmatic hernia exomphalos corpus callosum agenesis,exact_match,null,
GARD:0001851,Split spinal cord malformation,split spinal cord malformation,exact_match,"[Diastematomyelia,SSCM,Diplomyelia,Pseudodiplomyelia,Dimyelia,Split cord malformation,SCM type 1,Split cord malformation type 1]",
GARD:0001875,Diphtheria,diphtheria,exact_match,null,
GARD:0001899,Donnai-Barrow syndrome,donnai-barrow syndrome,exact_match,"[Faciooculoacousticorenal syndrome,DBS/FOAR syndrome,Diaphragmatic hernia exomphalos absent corpus callosum hypertelorism myopia sensorineural deafness and proteinuria]",
GARD:0001903,Dopamine beta hydroxylase deficiency,dopamine beta hydroxylase deficiency,exact_match,"[Norepinephrine deficiency,Noradrenaline deficiency,Dopamine beta-hydroxylase deficiency, congenital]",
GARD:0001904,Subcortical band heterotopia,subcortical band heterotopia,exact_match,"[Double cortex syndrome,Double cortex,DC]",
GARD:0001905,Double discordia,double discordia,exact_match,"[Atrio-ventricular and ventriculo-arterial double discordia,Corrected transposition]",
GARD:0001908,Double outlet right ventricle,double outlet right ventricle,exact_match,null,
GARD:0001998,Dysequilibrium syndrome,dysequilibrium syndrome,exact_match,"[DES,Cerebellar hypoplasia, VLDLR associated,VLDLRCH,Cerebellar disorder, nonprogressive, with mental retardation]",
GARD:0001999,Congenital dyserythropoietic anemia,congenital dyserythropoietic anemia,exact_match,"[Dyserythropoietic anemia, congenital]",
GARD:0002000,Congenital dyserythropoietic anemia type 1,congenital dyserythropoietic anemia type 1,exact_match,"[CDA I,Dyserythropoietic anemia, congenital type 1,Anemia, dyserythropoietic, congenital type 1,Type I congenital dyserythropoietic anemia]",
GARD:0002003,Dysferlinopathy,dysferlinopathy,exact_match,null,
GARD:0002004,Dysfibrinogenemia,dysfibrinogenemia,exact_match,"[Dysfibrinogenemia, familial,Congenital dysfibrinogenemia,Familial dysfibrinogenemia]",
GARD:0002005,Central nervous system germinoma,central nervous system germinoma,exact_match,"[Intracranial germinoma,Germinoma of the central nervous system]",
GARD:0002031,Dystrophinopathy,dystrophinopathy,exact_match,null,
GARD:0002033,Meier-Gorlin syndrome,meier-gorlin syndrome,exact_match,"[Ear, patella, short stature syndrome,Microtia, absent patellae, micrognathia syndrome]",
GARD:0002035,Ebola virus disease,ebola virus disease,exact_match,null,
GARD:0002081,Hypermobile Ehlers-Danlos syndrome,hypermobile ehlers-danlos syndrome,exact_match,"[EDS3 (formerly),Ehlers-Danlos syndrome type 3 (formerly),Ehlers-Danlos syndrome, hypermobility type,Hypermobile EDS,hEDS]",
GARD:0002082,Vascular Ehlers-Danlos syndrome,vascular ehlers-danlos syndrome,exact_match,"[Ehlers Danlos syndrome, ecchymotic type,Ehlers Danlos syndrome, arterial type,Ehlers Danlos syndrome, Sack-Barabas type,EDS4 (formerly),Ehlers-Danlos syndrome type 4 (formerly),EDS IV (formerly),EDS type 4 (formerly),Ehlers-Danlos syndrome type IV (formerly),Sack-Barabas syndrome,Ehlers-Danlos syndrome, vascular type,Vascular EDS,vEDS,EDS IV,EDS type 4,Ehlers-Danlos syndrome type 4,Ehlers-Danlos syndrome type IV,Arterial-ecchymotic EDS]",
GARD:0002088,Classical Ehlers-Danlos syndrome,classical ehlers-danlos syndrome,exact_match,"[Classic Ehlers-Danlos syndrome,Ehlers-Danlos syndrome type 1 (formerly),Ehlers-Danlos syndrome type 2 (formerly),Ehlers-Danlos syndrome, classic type]",
GARD:0002099,Emerinopathy,emerinopathy,exact_match,null,
GARD:0002139,Dominant dystrophic epidermolysis bullosa,dominant dystrophic epidermolysis bullosa,exact_match,"[Dominant dystrophic epidermolysis bullosa, generalized,DDEB, generalized,DDEB-gen,Epidermolysis bullosa dystrophica, autosomal dominant,Dystrophic epidermolysis bullosa, autosomal dominant,Epidermolysis bullosa dystrophica, Cockayne-Touraine type (formerly),Epidermolysis bullosa dystrophica, Pasini type (formerly),Autosomal dominant dystrophic epidermolysis bullosa, Pasini and Cockayne-Touraine types,DDEB, Pasini and Cockayne-Touraine types,Generalized dominant dystrophic epidermolysis bullosa]",
GARD:0002146,"Epidermolysis bullosa simplex, localized","epidermolysis bullosa simplex, localized",exact_match,"[EBS-loc,Weber-Cockayne type epidermolysis bullosa simplex,Epidermolysis bullosa simplex, Weber-Cockayne type,Epidermolysis bullosa simplex of palms and soles,Epidermolysis bullosa of hands and feet,Weber-Cockayne syndrome]",
GARD:0002147,"Epidermolysis bullosa simplex, generalized","epidermolysis bullosa simplex, generalized",exact_match,"[EBS, generalized,Generalized EBS,Epidermolysis bullosa simplex, Koebner type,EBS-K,Epidermolysis bullosa simplex, generalized non-Dowling-Meara]",
GARD:0002150,Dystrophic epidermolysis bullosa,dystrophic epidermolysis bullosa,exact_match,"[DEB,Epidermolysis bullosa dystrophica,Dermolytic epidermolysis bullosa,Epidermolysis bullosa, dermolytic]",
GARD:0002152,Junctional epidermolysis bullosa,junctional epidermolysis bullosa,exact_match,"[JEB,Epidermolysis bullosa, junctional,Epidermolysis bullosa atrophicans]",
GARD:0002162,Epilepsy juvenile absence,epilepsy juvenile absence,exact_match,"[JAE,Childhood absence epilepsy,Juvenile absence epilepsy]",
GARD:0002169,Epilepsy with myoclonic-atonic seizures,epilepsy with myoclonic-atonic seizures,exact_match,"[Doose syndrome,Epilepsy with myoclonic-astatic seizures,Epilepsy with myoclono-astatic crisis,Myoclonic astatic epilepsy]",
GARD:0002188,Erosive pustular dermatosis of the scalp,erosive pustular dermatosis of the scalp,exact_match,null,
GARD:0002191,Complement component 5 deficiency,complement component 5 deficiency,exact_match,null,
GARD:0002197,Olfactory neuroblastoma,olfactory neuroblastoma,exact_match,[Esthesioneuroblastoma],
GARD:0002207,Exstrophy-epispadias complex,exstrophy-epispadias complex,exact_match,"[BEEC,Bladder exstrophy-epispadias-cloacal extrophy complex,EEC]",
GARD:0002221,FACES syndrome,faces syndrome,exact_match,"[Facial features (unique), anorexia, cachexia, eye and skin anomalies,Friedman-Goodman syndrome]",
GARD:0002237,Factor V deficiency,factor v deficiency,exact_match,null,
GARD:0002238,Factor VII deficiency,factor vii deficiency,exact_match,"[Factor 7 deficiency,F7 deficiency,Hypoproconvertinemia,Congenital proconvertin deficiency]",
GARD:0002245,Tetralogy of Fallot,tetralogy of fallot,exact_match,"[TOF,Fallot tetralogy]",
GARD:0002249,Familial thoracic aortic aneurysm and aortic dissection,familial thoracic aortic aneurysm and aortic dissection,exact_match,"[Familial TAAD,Familial aortic aneurysm,Familial thoracic aortic aneurysm,Annuloaortic ectasia,Familial aortic dissection,Familial thoracic aortic aneurysm and dissection]",
GARD:0002252,Congenital hypopituitarism,congenital hypopituitarism,exact_match,"[Congenital combined pituitary hormone deficiency,Non-acquired combined pituitary hormone deficiency]",
GARD:0002257,Autosomal dominant partial epilepsy with auditory features,autosomal dominant partial epilepsy with auditory features,exact_match,"[ADLTE,ADPEAF,Autosomal dominant lateral temporal lobe epilepsy,ETL1]",
GARD:0002295,Fetal and neonatal alloimmune thrombocytopenia,fetal and neonatal alloimmune thrombocytopenia,exact_match,[NAIT],
GARD:0002313,Fetal thalidomide syndrome,fetal thalidomide syndrome,exact_match,[Thalidomide embryopathy],
GARD:0002320,"Fibrinogen deficiency, congenital","fibrinogen deficiency, congenital",exact_match,[Congenital fibrinogen deficiency],
GARD:0002322,Birt-Hogg-Dube syndrome,birt-hogg-dube syndrome,exact_match,"[BHD syndrome,Fibrofolliculomas with trichodiscomas and acrochordons,BHD,Hornstein-Knickenberg syndrome,Birt Hogg Dube syndrome]",
GARD:0002327,Fibrosarcoma,fibrosarcoma,exact_match,null,
GARD:0002356,Follicular lymphoma,follicular lymphoma,exact_match,"[Lymphoma, follicular]",
GARD:0002365,Fowler's syndrome,fowler's syndrome,exact_match,"[Voiding dysfunction and polycystic ovaries,Polycystic ovaries urethral sphincter dysfunction,Fowler Christmas Chapple syndrome]",
GARD:0002375,Frasier syndrome,frasier syndrome,exact_match,null,
GARD:0002414,Functioning pancreatic endocrine tumor,functioning pancreatic endocrine tumor,exact_match,null,
GARD:0002424,Galactosemia,galactosemia,exact_match,null,
GARD:0002429,"Limb-girdle muscular dystrophy, type 2C","limb-girdle muscular dystrophy, type 2c",exact_match,"[Limb-girdle muscular dystrophy with gamma-sarcoglycan deficiency,Gamma-sarcoglycanopathy,LGMD2C,Muscular dystrophy, Duchenne-like,Duchenne-like muscular dystrophy, autosomal recessive, type 1,DMDA1,Adhalin deficiency, secondary,DMDA,Severe childhood autosomal recessive muscular dystrophy, North African type,Maghrebian myopathy,Autosomal recessive limb-girdle muscular dystrophy type 2C,Limb-girdle muscular dystrophy due to gamma-sarcoglycan deficiency,Gamma-sarcoglycan-related  limb-girdle muscular dystrophy R5,Gamma-sarcoglycan-related LGMD R5,LGMD due to gamma-sarcoglycan deficiency,LGMD type 2C,Limb-girdle muscular dystrophy type 2C]",
GARD:0002430,Ganglioglioma,ganglioglioma,exact_match,[Mixed cell tumors containing both neural ganglionic cells and neural glial cell components],
GARD:0002436,Menetrier disease,menetrier disease,exact_match,"[Giant hypertrophic gastritis,Giant hypertrophic gastropathy,Gastroenteropathy, protein losing,Giant hypertrophy of the gastric mucosa,Hypertrophic gastropathy]",
GARD:0002437,Gastro-enteropancreatic neuroendocrine tumor,gastro-enteropancreatic neuroendocrine tumor,exact_match,[GEP tumors],
GARD:0002441,Gaucher disease type 1,gaucher disease type 1,exact_match,"[Gaucher disease, noncerebral juvenile,GD 1,Glucocerebrosidase deficiency,Acid beta-glucosidase deficiency,GBA DEFICIENCY]",
GARD:0002442,Gaucher disease type 2,gaucher disease type 2,exact_match,"[GD 2,Gaucher disease, infantile cerebral,Gaucher disease, acute neuronopathic type]",
GARD:0002443,Gaucher disease type 3,gaucher disease type 3,exact_match,"[GD 3,Gaucher disease, juvenile and adult, cerebral,Gaucher disease, chronic neuronopathic type,Gaucher disease, subacute neuronopathic type]",
GARD:0002478,Glanzmann thrombasthenia,glanzmann thrombasthenia,exact_match,"[Thrombasthenia of Glanzmann and Naegeli,GT,Platelet fibrinogen receptor, deficiency of,Platelet glycoprotein 2B 3A deficiency,Deficiency of GP 2B 3A complex,Glanzmann thrombasthenia type A,Diacyclothrombopathia 2B 3A]",
GARD:0002485,"Glaucoma, congenital","glaucoma, congenital",exact_match,null,
GARD:0002490,Glaucoma 3 primary infantile B,glaucoma 3 primary infantile b,exact_match,"[GLC3B,GLC3 type B,Primary congenital glaucoma type 3B,Glaucoma primary congenita type 3B,Primary congenital glaucoma]",
GARD:0002491,Glioblastoma,glioblastoma,exact_match,[Glioblastoma multiforme],
GARD:0002496,Glucagonoma,glucagonoma,exact_match,"[Pancreatic Glucagonoma,Glucagonoma syndrome]",
