GardID,XrefSource,SourceID,MapRelationship
GARD:0000193,UMLS,C1801950,Exact
GARD:0000193,UMLS,C2936904,Exact
GARD:0000194,ICD-10,E72.8,NTBT
GARD:0000194,MeSH,C535407,Exact
GARD:0000194,OMIM,613163,Exact
GARD:0000194,Orphanet,2066,Exact
GARD:0000194,SNOMED-CT,237941007,NA
GARD:0000194,UMLS,C0342708,Exact
GARD:0000195,ICD-10,G72.3,NTBT
GARD:0000195,ICD-11,8C74.11,Exact
GARD:0000195,MeSH,C535409,Exact
GARD:0000195,MeSH,D020513,Exact
GARD:0000195,OMIM,170500,Exact
GARD:0000195,Orphanet,682,Exact
GARD:0000195,SNOMED-CT,304737009,NA
GARD:0000195,UMLS,C0238357,Exact
GARD:0000195,UMLS,C2930895,Exact
GARD:0000198,ICD-10,G12.1,NTBT
GARD:0000198,ICD-11,8B61.2,Exact
GARD:0000198,OMIM,253400,Exact
GARD:0000198,Orphanet,83419,Exact
GARD:0000198,SNOMED-CT,54280009,NA
GARD:0000198,UMLS,C0152109,Exact
GARD:0000200,ICD-10,H35.7,NTBT
GARD:0000200,Orphanet,443079,Exact
GARD:0000200,SNOMED-CT,312956001,NA
GARD:0000200,UMLS,C0730328,Exact
GARD:0000201,ICD-10,Q87.0,NTBT
GARD:0000201,OMIM,109900,Exact
GARD:0000201,Orphanet,1253,Exact
GARD:0000201,SNOMED-CT,28599006,NA
GARD:0000201,UMLS,C0339085,Exact
GARD:0000206,ICD-10,Q61.5,NTBT
GARD:0000206,OMIM,617271,BTNT
GARD:0000206,OMIM,602088,BTNT
GARD:0000206,OMIM,613820,BTNT
GARD:0000206,OMIM,615382,BTNT
GARD:0000206,OMIM,614377,BTNT
GARD:0000206,OMIM,604387,BTNT
GARD:0000206,OMIM,615862,BTNT
GARD:0000206,OMIM,606966,BTNT
GARD:0000206,OMIM,611498,BTNT
GARD:0000206,OMIM,613824,BTNT
GARD:0000206,OMIM,256100,Exact
GARD:0000206,OMIM,613159,BTNT
GARD:0000206,Orphanet,655,Exact
GARD:0000206,SNOMED-CT,204958008,NA
GARD:0000206,UMLS,C0687120,Exact
GARD:0000207,ICD-10,B67.6,BTNT
GARD:0000207,ICD-10,B67.7,BTNT
GARD:0000207,ICD-10,B67.5,BTNT
GARD:0000207,MeSH,C536591,Exact
GARD:0000207,MedDRA,10053042,Exact
GARD:0000207,Orphanet,284,Exact
GARD:0000207,SNOMED-CT,21009004,NA
GARD:0000207,UMLS,C0948954,Exact
GARD:0000212,ICD-10,Q87.8,NTBT
GARD:0000212,MeSH,C537732,Exact
GARD:0000212,OMIM,180900,Exact
GARD:0000212,Orphanet,2709,Exact
GARD:0000212,SNOMED-CT,699754008,NA
GARD:0000212,UMLS,C0796140,Exact
GARD:0000213,ICD-10,Q87.8,NTBT
GARD:0000213,MeSH,C537790,Exact
GARD:0000213,Orphanet,1834,Exact
GARD:0000213,SNOMED-CT,765755006,NA
GARD:0000213,UMLS,C2931613,Exact
GARD:0000215,ICD-10,Q87.8,NTBT
GARD:0000215,Orphanet,1768,Exact
GARD:0000215,SNOMED-CT,722493007,NA
GARD:0000215,UMLS,C2931053,Exact
GARD:0000216,ICD-10,Q87.0,NTBT
GARD:0000216,OMIM,602612,Exact
GARD:0000216,Orphanet,1323,Exact
GARD:0000216,SNOMED-CT,715986009,NA
GARD:0000216,UMLS,C2931051,Exact
GARD:0000218,ICD-10,E80.6,NTBT
GARD:0000218,MedDRA,10039234,Exact
GARD:0000218,OMIM,237450,Exact
GARD:0000218,Orphanet,3111,Exact
GARD:0000218,SNOMED-CT,32891000,NA
GARD:0000218,UMLS,C0220991,Exact
GARD:0000220,ICD-10,O90.3,Exact
GARD:0000220,ICD-11,JB44.3,Exact
GARD:0000220,MedDRA,10049430,Exact
GARD:0000220,Orphanet,563,Exact
GARD:0000220,SNOMED-CT,62377009,NA
GARD:0000220,UMLS,C0269972,Exact
GARD:0000220,UMLS,C0877208,Exact
GARD:0000221,ICD-10,I42.0,Exact
GARD:0000221,ICD-11,BC43.0,Exact
GARD:0000221,MeSH,D002311,Exact
GARD:0000221,MedDRA,10056370,Exact
GARD:0000221,Orphanet,217604,Exact
GARD:0000221,UMLS,C0007193,Exact
GARD:0000223,ICD-10,D33.3,Exact
GARD:0000223,ICD-11,2A02.3,NTBT
GARD:0000223,MedDRA,10000523,Exact
GARD:0000223,Orphanet,252175,Exact
GARD:0000223,SNOMED-CT,126949007,NA
GARD:0000223,UMLS,C0027859,Exact
GARD:0000224,MeSH,C536267,Exact
GARD:0000224,OMIM,179280,Exact
GARD:0000224,Orphanet,3015,Exact
GARD:0000224,SNOMED-CT,766765009,NA
GARD:0000224,UMLS,C2931146,Exact
GARD:0000225,ICD-10,Q71.4,Exact
GARD:0000225,ICD-11,LB99.2,Exact
GARD:0000225,Orphanet,93321,Exact
GARD:0000225,SNOMED-CT,61900003,NA
GARD:0000226,ICD-10,E13,NTBT
GARD:0000226,MeSH,D056731,Exact
GARD:0000226,OMIM,262190,Exact
GARD:0000226,Orphanet,769,Exact
GARD:0000226,SNOMED-CT,33559001,NA
GARD:0000226,UMLS,C0271695,Exact
GARD:0000229,ICD-10,Q07.8,NTBT
GARD:0000229,OMIM,601853,Exact
GARD:0000229,Orphanet,1532,Exact
GARD:0000229,SNOMED-CT,722451006,NA
GARD:0000229,UMLS,C0795959,Exact
GARD:0000230,ICD-10,Q87.8,NTBT
GARD:0000230,OMIM,156620,Exact
GARD:0000230,Orphanet,2533,Exact
GARD:0000230,SNOMED-CT,716112005,NA
GARD:0000230,UMLS,C0796062,Exact
GARD:0000231,ICD-10,E75.2,NTBT
GARD:0000231,MeSH,C537420,Exact
GARD:0000231,OMIM,615889,BTNT
GARD:0000231,OMIM,603896,Exact
GARD:0000231,Orphanet,135,Exact
GARD:0000231,UMLS,C2931489,Exact
GARD:0000231,UMLS,C1858991,Exact
GARD:0000232,ICD-10,Q61.5,NTBT
GARD:0000232,ICD-11,LB30.8,Exact
GARD:0000232,MeSH,D007691,Exact
GARD:0000232,MedDRA,10027104,Exact
GARD:0000232,Orphanet,1309,Exact
GARD:0000232,SNOMED-CT,236443009,NA
GARD:0000232,UMLS,C0022681,Exact
GARD:0000234,ICD-10,E74.8,NTBT
GARD:0000234,MeSH,C535767,Exact
GARD:0000234,OMIM,220120,Exact
GARD:0000234,Orphanet,941,Exact
GARD:0000234,SNOMED-CT,237980004,NA
GARD:0000234,UMLS,C1291386,Exact
GARD:0000236,ICD-10,Q87.8,NTBT
GARD:0000236,Orphanet,2186,Exact
GARD:0000236,SNOMED-CT,773280009,NA
GARD:0000236,UMLS,C2931014,Exact
GARD:0000237,ICD-10,Q87.8,Exact
GARD:0000237,MeSH,C535769,Exact
GARD:0000237,OMIM,247410,Exact
GARD:0000237,Orphanet,1563,Exact
GARD:0000237,SNOMED-CT,721083007,NA
GARD:0000237,UMLS,C1855477,Exact
GARD:0000238,OMIM,164330,Exact
GARD:0000238,Orphanet,2724,Exact
GARD:0000238,SNOMED-CT,716180009,NA
GARD:0000238,UMLS,C1834013,Exact
GARD:0000239,ICD-10,Q87.8,NTBT
GARD:0000239,MeSH,C536618,Exact
GARD:0000239,OMIM,251240,Exact
GARD:0000239,Orphanet,3132,Exact
GARD:0000239,SNOMED-CT,721903007,NA
GARD:0000239,UMLS,C2931267,Exact
GARD:0000241,ICD-10,Q87.2,NTBT
GARD:0000241,MeSH,C536622,Exact
GARD:0000241,OMIM,181250,Exact
GARD:0000241,Orphanet,1003,Exact
GARD:0000241,SNOMED-CT,726629006,NA
GARD:0000241,UMLS,C1867021,Exact
GARD:0000243,ICD-10,Q87.0,NTBT
GARD:0000243,OMIM,314320,Exact
GARD:0000243,Orphanet,3369,Exact
GARD:0000243,SNOMED-CT,733066002,NA
GARD:0000243,UMLS,C1839125,Exact
GARD:0000246,ICD-10,Q87.8,NTBT
GARD:0000246,MeSH,C536633,Exact
GARD:0000246,Orphanet,63862,Exact
GARD:0000246,SNOMED-CT,718095000,NA
GARD:0000246,UMLS,C2931271,Exact
GARD:0000247,ICD-10,Q82.8,NTBT
GARD:0000247,MeSH,C536625,Exact
GARD:0000247,OMIM,312830,Exact
GARD:0000247,Orphanet,3134,Exact
GARD:0000247,SNOMED-CT,734173003,NA
GARD:0000247,UMLS,C1839321,Exact
GARD:0000248,ICD-10,Q87.8,NTBT
GARD:0000248,Orphanet,1383,Exact
GARD:0000248,SNOMED-CT,722378009,NA
GARD:0000248,UMLS,C2931269,Exact
GARD:0000249,DiseaseOntology,80807,NA
GARD:0000249,OMIM,122860,Exact
GARD:0000249,UMLS,C2675746,NA
GARD:0000250,ICD-10,G71.1,NTBT
GARD:0000250,ICD-10,Q78.8,NTBT
GARD:0000250,ICD-11,8C71.1,Exact
GARD:0000250,OMIM,255800,Exact
GARD:0000250,Orphanet,800,Exact
GARD:0000250,SNOMED-CT,29145002,NA
GARD:0000250,UMLS,C0036391,Exact
GARD:0000257,ICD-10,Q87.8,NTBT
GARD:0000257,OMIM,300977,Exact
GARD:0000257,Orphanet,3041,Exact
GARD:0000257,SNOMED-CT,722002002,NA
GARD:0000257,UMLS,C1866985,Exact
GARD:0000258,ICD-10,Q87.2,NTBT
GARD:0000258,OMIM,179250,Exact
GARD:0000258,Orphanet,2252,Exact
GARD:0000258,SNOMED-CT,716092007,NA
GARD:0000258,UMLS,C1867397,Exact
GARD:0000258,UMLS,C2931274,Exact
GARD:0000259,ICD-10,N21.5,NTBT
GARD:0000259,OMIM,221995,Exact
GARD:0000259,Orphanet,3145,Exact
GARD:0000259,SNOMED-CT,716200002,NA
GARD:0000259,UMLS,C2931070,Exact
GARD:0000262,ICD-10,E88.8,NTBT
GARD:0000262,ICD-11,8C73.1,Exact
GARD:0000262,MedDRA,10062940,Exact
GARD:0000262,OMIM,551500,Exact
GARD:0000262,Orphanet,644,Exact
GARD:0000262,UMLS,C1328349,Exact
GARD:0000264,ICD-10,Q87.5,NTBT
GARD:0000264,MeSH,C537038,Exact
GARD:0000264,MedDRA,10062600,Exact
GARD:0000264,OMIM,226960,Exact
GARD:0000264,Orphanet,1824,Exact
GARD:0000264,SNOMED-CT,721975004,NA
GARD:0000264,UMLS,C0796021,Exact
GARD:0000265,MeSH,C536551,Exact
GARD:0000265,OMIM,601453,Exact
GARD:0000265,Orphanet,3351,Exact
GARD:0000265,SNOMED-CT,277810000,NA
GARD:0000265,UMLS,C0406724,Exact
GARD:0000267,ICD-10,Q87.0,NTBT
GARD:0000267,OMIM,255980,Exact
GARD:0000267,OMIM,301026,Exact
GARD:0000267,Orphanet,2662,Exact
GARD:0000267,SNOMED-CT,763774001,NA
GARD:0000267,UMLS,C1850627,Exact
GARD:0000269,ICD-10,Q71.8,NTBT
GARD:0000269,OMIM,147750,Exact
GARD:0000269,Orphanet,2307,Exact
GARD:0000269,SNOMED-CT,722019000,NA
GARD:0000269,UMLS,C1327918,Exact
GARD:0000270,OMIM,601358,Exact
GARD:0000270,Orphanet,3051,Exact
GARD:0000270,SNOMED-CT,401046009,NA
GARD:0000270,UMLS,C1303073,Exact
GARD:0000272,ICD-10,Q87.8,NTBT
GARD:0000272,OMIM,314390,BTNT
GARD:0000272,OMIM,276950,Exact
GARD:0000272,Orphanet,3412,Exact
GARD:0000272,SNOMED-CT,719043002,NA
GARD:0000273,ICD-10,Q82.8,NTBT
GARD:0000273,MeSH,C536750,Exact
GARD:0000273,OMIM,278250,Exact
GARD:0000273,Orphanet,2834,Exact
GARD:0000273,SNOMED-CT,238875009,NA
GARD:0000273,UMLS,C0406587,Exact
GARD:0000274,ICD-10,D82.8,NTBT
GARD:0000274,OMIM,300076,Exact
GARD:0000274,Orphanet,2571,Exact
GARD:0000274,SNOMED-CT,719827008,NA
GARD:0000274,UMLS,C1848144,Exact
GARD:0000276,DiseaseOntology,90072,NA
GARD:0000276,OMIM,614841,Exact
GARD:0000276,UMLS,C1856897,NA
GARD:0000277,OMIM,262020,Exact
GARD:0000277,Orphanet,2892,Exact
GARD:0000277,SNOMED-CT,771240009,NA
GARD:0000277,UMLS,C1849805,Exact
GARD:0000280,ICD-10,Q82.8,NTBT
GARD:0000280,Orphanet,1809,Exact
GARD:0000280,SNOMED-CT,721147000,NA
GARD:0000280,UMLS,C2930953,Exact
GARD:0000282,ICD-10,Q78.2,NTBT
GARD:0000282,OMIM,259775,Exact
GARD:0000282,Orphanet,1832,Exact
GARD:0000282,UMLS,C1850106,Exact
GARD:0000284,ICD-10,Q87.8,NTBT
GARD:0000284,OMIM,601927,Exact
GARD:0000284,Orphanet,86915,Exact
GARD:0000284,SNOMED-CT,721978002,NA
GARD:0000284,UMLS,C2677167,Exact
GARD:0000287,ICD-10,Q87.8,NTBT
GARD:0000287,OMIM,239710,Exact
GARD:0000287,Orphanet,2211,Exact
GARD:0000287,SNOMED-CT,721835008,NA
GARD:0000287,UMLS,C1855904,Exact
GARD:0000288,ICD-10,Q87.0,NTBT
GARD:0000288,OMIM,234100,Exact
GARD:0000288,Orphanet,2108,Exact
GARD:0000288,SNOMED-CT,7903009,NA
GARD:0000288,UMLS,C0018522,Exact
GARD:0000290,ICD-10,Q87.0,NTBT
GARD:0000290,Orphanet,2109,Exact
GARD:0000290,UMLS,C2931775,Exact
GARD:0000292,OMIM,242510,Exact
GARD:0000292,Orphanet,2269,Exact
GARD:0000292,SNOMED-CT,763404001,NA
GARD:0000292,UMLS,C1855788,Exact
GARD:0000296,ICD-10,Q87.2,NTBT
GARD:0000296,OMIM,600269,Exact
GARD:0000296,Orphanet,2832,Exact
GARD:0000296,SNOMED-CT,721075001,NA
GARD:0000296,UMLS,C1838328,Exact
GARD:0000298,ICD-10,E29.1,NTBT
GARD:0000298,OMIM,240950,Exact
GARD:0000298,Orphanet,2410,Exact
GARD:0000298,SNOMED-CT,721233005,NA
GARD:0000298,UMLS,C1855859,Exact
GARD:0000299,ICD-10,Q81.8,NTBT
GARD:0000299,OMIM,226440,Exact
GARD:0000299,Orphanet,231556,Exact
GARD:0000299,SNOMED-CT,773692000,NA
GARD:0000299,UMLS,C1856969,Exact
GARD:0000302,ICD-10,D70,NTBT
GARD:0000302,OMIM,610738,Exact
GARD:0000302,Orphanet,99749,Exact
GARD:0000302,SNOMED-CT,770942003,NA
GARD:0000304,ICD-10,D89.8,NTBT
GARD:0000304,MedDRA,10071755,Exact
GARD:0000304,OMIM,186580,Exact
GARD:0000304,Orphanet,90340,Exact
GARD:0000304,SNOMED-CT,818950005,NA
GARD:0000304,UMLS,C1861303,Exact
GARD:0000305,MeSH,C535993,Exact
GARD:0000305,OMIM,221320,Exact
GARD:0000305,Orphanet,3236,Exact
GARD:0000305,SNOMED-CT,763213001,NA
GARD:0000305,UMLS,C1857340,Exact
GARD:0000306,ICD-10,M12.8,NTBT
GARD:0000306,OMIM,208250,Exact
GARD:0000306,Orphanet,2848,Exact
GARD:0000306,SNOMED-CT,771187008,NA
GARD:0000306,UMLS,C1859690,Exact
GARD:0000307,ICD-10,Q93.5,NTBT
GARD:0000307,MeSH,D054868,Exact
GARD:0000307,OMIM,147791,Exact
GARD:0000307,Orphanet,2308,Exact
GARD:0000307,SNOMED-CT,715438008,NA
GARD:0000307,UMLS,C0795841,Exact
GARD:0000310,ICD-10,Q87.8,NTBT
GARD:0000310,OMIM,280000,Exact
GARD:0000310,Orphanet,3474,Exact
GARD:0000310,SNOMED-CT,720639008,NA
GARD:0000310,UMLS,C1848392,Exact
GARD:0000312,ICD-10,Q87.1,NTBT
GARD:0000312,OMIM,616894,BTNT
GARD:0000312,OMIM,180700,BTNT
GARD:0000312,OMIM,616331,BTNT
GARD:0000312,OMIM,268310,BTNT
GARD:0000312,Orphanet,97360,Exact
GARD:0000312,SNOMED-CT,76520005,NA
GARD:0000312,UMLS,C0265205,Exact
GARD:0000314,ICD-10,E72.3,NTBT
GARD:0000314,MeSH,C537218,Exact
GARD:0000314,OMIM,268700,Exact
GARD:0000314,Orphanet,3124,Exact
GARD:0000314,SNOMED-CT,111397004,NA
GARD:0000314,UMLS,C2936921,Exact
GARD:0000314,UMLS,C0268556,Exact
GARD:0000319,ICD-10,C41.4,BTNT
GARD:0000319,Orphanet,494421,Exact
GARD:0000320,ICD-10,Q87.8,NTBT
GARD:0000320,OMIM,228940,Exact
GARD:0000320,Orphanet,2256,Exact
GARD:0000320,SNOMED-CT,716094008,NA
GARD:0000320,UMLS,C1856727,Exact
GARD:0000321,ICD-10,N07.8,NTBT
GARD:0000321,OMIM,256020,Exact
GARD:0000321,Orphanet,2613,Exact
GARD:0000321,SNOMED-CT,236527004,NA
GARD:0000321,UMLS,C0403548,Exact
GARD:0000322,ICD-10,Q61.5,NTBT
GARD:0000322,MeSH,C537580,Exact
GARD:0000322,OMIM,616629,BTNT
GARD:0000322,OMIM,614845,BTNT
GARD:0000322,OMIM,266900,Exact
GARD:0000322,OMIM,613615,BTNT
GARD:0000322,OMIM,610189,BTNT
GARD:0000322,OMIM,609254,BTNT
GARD:0000322,OMIM,616307,BTNT
GARD:0000322,OMIM,606996,BTNT
GARD:0000322,OMIM,606995,BTNT
GARD:0000322,Orphanet,3156,Exact
GARD:0000322,SNOMED-CT,236531005,NA
GARD:0000322,UMLS,C0403553,Exact
GARD:0000324,ICD-10,E23.0,NTBT
GARD:0000324,Orphanet,2230,Exact
GARD:0000324,SNOMED-CT,721842008,NA
GARD:0000325,ICD-10,O43.0,NTBT
GARD:0000325,MedDRA,10058328,Exact
GARD:0000325,Orphanet,95431,Exact
GARD:0000325,SNOMED-CT,13404009,NA
GARD:0000329,ICD-10,L98.3,Exact
GARD:0000329,ICD-11,EB30,Exact
GARD:0000329,MeSH,C536693,Exact
GARD:0000329,Orphanet,901,Exact
GARD:0000329,SNOMED-CT,238931006,NA
GARD:0000329,UMLS,C0343101,Exact
GARD:0000330,ICD-10,E34.8,NTBT
GARD:0000330,MeSH,C536423,Exact
GARD:0000330,OMIM,264090,Exact
GARD:0000330,Orphanet,3455,Exact
GARD:0000330,SNOMED-CT,238874008,NA
GARD:0000330,UMLS,C0406586,Exact
GARD:0000331,ICD-10,Q87.8,NTBT
GARD:0000331,ICD-11,LD24.23,Exact
GARD:0000331,MeSH,C536719,Exact
GARD:0000331,OMIM,216340,Exact
GARD:0000331,Orphanet,3472,Exact
GARD:0000331,SNOMED-CT,389171005,NA
GARD:0000331,UMLS,C1857663,Exact
GARD:0000332,ICD-10,Q87.8,NTBT
GARD:0000332,OMIM,123790,Exact
GARD:0000332,Orphanet,1555,Exact
GARD:0000332,UMLS,C1852406,Exact
GARD:0000333,ICD-10,Q82.0,NTBT
GARD:0000333,MeSH,C537710,Exact
GARD:0000333,OMIM,153400,Exact
GARD:0000333,Orphanet,33001,Exact
GARD:0000333,SNOMED-CT,8634009,NA
GARD:0000333,UMLS,C0265345,Exact
GARD:0000334,ICD-10,L81.8,NTBT
GARD:0000334,MeSH,C535729,Exact
GARD:0000334,OMIM,127400,Exact
GARD:0000334,Orphanet,41,Exact
GARD:0000334,SNOMED-CT,239085000,NA
GARD:0000334,UMLS,C0406775,Exact
GARD:0000336,ICD-10,G11.4,NTBT
GARD:0000336,OMIM,270750,Exact
GARD:0000336,Orphanet,101003,Exact
GARD:0000336,SNOMED-CT,726608002,NA
GARD:0000336,UMLS,C0796019,Exact
GARD:0000341,ICD-10,N46,NTBT
GARD:0000341,ICD-11,CB40.1,Exact
GARD:0000341,MeSH,C536718,Exact
GARD:0000341,MedDRA,10063689,Exact
GARD:0000341,OMIM,279000,Exact
GARD:0000341,Orphanet,3471,Exact
GARD:0000341,SNOMED-CT,233666007,NA
GARD:0000341,UMLS,C0340037,Exact
GARD:0000343,ICD-10,Q04.3,NTBT
GARD:0000343,MeSH,C536716,Exact
GARD:0000343,OMIM,225753,Exact
GARD:0000343,Orphanet,166063,Exact
GARD:0000343,SNOMED-CT,718608006,NA
GARD:0000343,UMLS,C1856974,Exact
GARD:0000344,ICD-10,Q87.8,NTBT
GARD:0000344,OMIM,264480,Exact
GARD:0000344,Orphanet,2166,Exact
GARD:0000344,SNOMED-CT,716091000,NA
GARD:0000344,UMLS,C1849649,Exact
GARD:0000345,ICD-10,Q87.8,NTBT
GARD:0000345,Orphanet,3055,Exact
GARD:0000345,SNOMED-CT,765471005,NA
GARD:0000345,UMLS,C0796264,Exact
GARD:0000346,ICD-10,D61.0,NTBT
GARD:0000346,MeSH,C536068,Exact
GARD:0000346,OMIM,616353,BTNT
GARD:0000346,OMIM,616553,BTNT
GARD:0000346,OMIM,613990,BTNT
GARD:0000346,OMIM,615190,BTNT
GARD:0000346,OMIM,305000,NTBT
GARD:0000346,OMIM,613989,BTNT
GARD:0000346,Orphanet,3322,Exact
GARD:0000346,SNOMED-CT,707276009,NA
GARD:0000346,UMLS,C1846142,Exact
GARD:0000347,ICD-10,Q87.8,NTBT
GARD:0000347,OMIM,600001,Exact
GARD:0000347,Orphanet,2255,Exact
GARD:0000347,SNOMED-CT,722206009,NA
GARD:0000347,UMLS,C2931296,Exact
GARD:0000348,ICD-10,C56,BTNT
GARD:0000348,ICD-10,C62.9,BTNT
GARD:0000348,MedDRA,10048251,Exact
GARD:0000348,OMIM,273300,NTBT
GARD:0000348,Orphanet,876,Exact
GARD:0000348,SNOMED-CT,404081005,NA
GARD:0000348,UMLS,C0014145,Exact
GARD:0000350,ICD-10,Q87.5,NTBT
GARD:0000350,OMIM,601187,Exact
GARD:0000350,Orphanet,1858,Exact
GARD:0000350,SNOMED-CT,715428003,NA
GARD:0000350,UMLS,C0796046,Exact
GARD:0000351,ICD-10,Q78.8,NTBT
GARD:0000351,MeSH,C536061,Exact
GARD:0000351,OMIM,166705,Exact
GARD:0000351,Orphanet,1562,Exact
GARD:0000351,SNOMED-CT,721082002,NA
GARD:0000351,UMLS,C1833698,Exact
GARD:0000354,MeSH,C537706,Exact
GARD:0000354,OMIM,259690,Exact
GARD:0000354,Orphanet,2324,Exact
GARD:0000354,SNOMED-CT,732954002,NA
GARD:0000354,UMLS,C1850140,Exact
GARD:0000358,ICD-10,Q87.8,NTBT
GARD:0000358,OMIM,311450,Exact
GARD:0000358,Orphanet,2804,Exact
GARD:0000358,SNOMED-CT,719020006,NA
GARD:0000358,UMLS,C0796110,Exact
GARD:0000359,ICD-10,Q87.5,NTBT
GARD:0000359,OMIM,614378,BTNT
GARD:0000359,OMIM,617102,BTNT
GARD:0000359,OMIM,614099,BTNT
GARD:0000359,OMIM,613610,BTNT
GARD:0000359,OMIM,218330,Exact
GARD:0000359,Orphanet,1515,Exact
GARD:0000359,SNOMED-CT,254093009,NA
GARD:0000359,UMLS,C0432235,Exact
GARD:0000360,ICD-10,Q87.8,NTBT
GARD:0000360,MeSH,C535559,Exact
GARD:0000360,OMIM,302905,Exact
GARD:0000360,Orphanet,921,Exact
GARD:0000360,SNOMED-CT,718574003,NA
GARD:0000360,UMLS,C1844862,Exact
GARD:0000361,ICD-10,Q00.0,NTBT
GARD:0000361,MeSH,D009436,Exact
GARD:0000361,MeSH,C535570,Exact
GARD:0000361,Orphanet,945,Exact
GARD:0000361,SNOMED-CT,203923004,NA
GARD:0000361,UMLS,C0702169,Exact
GARD:0000361,UMLS,C2930936,Exact
GARD:0000363,ICD-10,E80.3,Exact
GARD:0000363,ICD-11,5C57.1,NTBT
GARD:0000363,OMIM,614097,Exact
GARD:0000363,Orphanet,926,Exact
GARD:0000363,SNOMED-CT,267454002,NA
GARD:0000363,UMLS,C0268419,Exact
GARD:0000363,UMLS,C2931868,Exact
GARD:0000364,ICD-10,Q30.1,NTBT
GARD:0000364,ICD-11,LA70.0,Exact
GARD:0000364,MeSH,C537438,Exact
GARD:0000364,Orphanet,1134,Exact
GARD:0000364,SNOMED-CT,111317000,NA
GARD:0000364,UMLS,C0265740,Exact
GARD:0000365,ICD-10,E25.8,NTBT
GARD:0000365,MeSH,C537436,Exact
GARD:0000365,OMIM,613546,Exact
GARD:0000365,Orphanet,91,Exact
GARD:0000365,UMLS,C0878680,Exact
GARD:0000365,UMLS,C0853662,Exact
GARD:0000365,UMLS,C1960539,Exact
GARD:0000368,ICD-10,Q81.8,NTBT
GARD:0000368,OMIM,245660,Exact
GARD:0000368,Orphanet,2407,Exact
GARD:0000368,SNOMED-CT,722675000,NA
GARD:0000368,UMLS,C1328355,Exact
GARD:0000369,ICD-10,Q93.5,NTBT
GARD:0000369,OMIM,303110,Exact
GARD:0000369,Orphanet,1435,Exact
GARD:0000369,SNOMED-CT,717761005,NA
GARD:0000369,UMLS,C1844836,Exact
GARD:0000370,ICD-10,Q82.0,NTBT
GARD:0000370,OMIM,214900,Exact
GARD:0000370,Orphanet,1414,Exact
GARD:0000370,SNOMED-CT,28724005,NA
GARD:0000370,UMLS,C0268314,Exact
GARD:0000371,ICD-10,Q87.8,NTBT
GARD:0000371,MeSH,C536259,Exact
GARD:0000371,OMIM,600096,Exact
GARD:0000371,Orphanet,3010,Exact
GARD:0000371,SNOMED-CT,721887007,NA
GARD:0000371,UMLS,C2931142,Exact
GARD:0000372,ICD-10,Q87.1,NTBT
GARD:0000372,MeSH,C537393,Exact
GARD:0000372,MeSH,D009456,Exact
GARD:0000372,OMIM,601321,Exact
GARD:0000372,Orphanet,638,Exact
GARD:0000372,SNOMED-CT,715344006,NA
GARD:0000372,UMLS,C0553586,Exact
GARD:0000372,UMLS,C2931482,Exact
GARD:0000373,ICD-10,L66.2,Exact
GARD:0000373,ICD-11,ED70.50,Exact
GARD:0000373,Orphanet,346,Exact
GARD:0000373,SNOMED-CT,53593008,NA
GARD:0000374,OMIM,600399,Exact
GARD:0000374,Orphanet,2835,Exact
GARD:0000374,SNOMED-CT,763863002,NA
GARD:0000374,UMLS,C2931302,Exact
GARD:0000375,MeSH,C536726,Exact
GARD:0000375,OMIM,225060,Exact
GARD:0000375,Orphanet,3253,Exact
GARD:0000375,SNOMED-CT,716248001,NA
GARD:0000375,UMLS,C2931488,Exact
GARD:0000376,ICD-10,Q74.8,NTBT
GARD:0000376,MeSH,C536014,Exact
GARD:0000376,OMIM,200500,Exact
GARD:0000376,Orphanet,931,Exact
GARD:0000376,SNOMED-CT,177504007,NA
GARD:0000376,UMLS,C0265559,Exact
GARD:0000377,ICD-10,Q71.3,NTBT
GARD:0000377,OMIM,102650,Exact
GARD:0000377,Orphanet,973,Exact
GARD:0000378,ICD-10,Q87.8,NTBT
GARD:0000378,MeSH,C535882,Exact
GARD:0000378,OMIM,147770,Exact
GARD:0000378,Orphanet,2316,Exact
GARD:0000378,SNOMED-CT,721584005,NA
GARD:0000378,UMLS,C0796002,Exact
GARD:0000379,ICD-10,Q63.8,NTBT
GARD:0000379,ICD-11,LB30.3,Exact
GARD:0000379,OMIM,267430,BTNT
GARD:0000379,Orphanet,3033,Exact
GARD:0000379,SNOMED-CT,702397002,NA
GARD:0000379,UMLS,C0266313,Exact
GARD:0000380,ICD-10,Q15.8,NTBT
GARD:0000380,MeSH,C537209,Exact
GARD:0000380,OMIM,267750,Exact
GARD:0000380,Orphanet,1571,Exact
GARD:0000380,SNOMED-CT,703542000,NA
GARD:0000380,UMLS,C1849409,Exact
GARD:0000381,ICD-10,Q87.8,NTBT
GARD:0000381,Orphanet,1129,Exact
GARD:0000381,SNOMED-CT,720501007,NA
GARD:0000381,UMLS,C2931398,Exact
GARD:0000383,ICD-10,Q78.2,NTBT
GARD:0000383,OMIM,166600,Exact
GARD:0000383,Orphanet,53,Exact
GARD:0000383,SNOMED-CT,725050005,NA
GARD:0000383,UMLS,C3179239,Exact
GARD:0000384,ICD-10,Q87.2,NTBT
GARD:0000384,MeSH,C538052,Exact
GARD:0000384,OMIM,103285,Exact
GARD:0000384,Orphanet,978,Exact
GARD:0000384,SNOMED-CT,720464003,NA
