GardID,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID
GARD:0007459,Orphanet,186,Disorder,[Disease],Primary biliary cholangitis,"[Hanot syndrome, PBC, Primary biliary cirrhosis]","[614221, 613007, 109720, 613008, 614220]",,,,
GARD:0016522,Orphanet,187,Group of disorders,[Category],Citrullinemia,,,,,,
GARD:0001084,Orphanet,188,Disorder,[Disease],Systemic capillary leak syndrome,"[Capillary hyperpermeability syndrome, Capillary leak syndrome, Clarkson disease, Idiopathic capillary leak syndrome, SCLS]",,,,,
GARD:0002056,Orphanet,189,Disorder,[Disease],Hidrotic ectodermal dysplasia,[Clouston syndrome],[129500],,,,
GARD:0006121,Orphanet,190,Disorder,[Disease],Coats disease,"[Congenital retinal telangiectasia, Leber miliary aneurysm]",[300216],,,,
GARD:0006122,Orphanet,191,Disorder,[Disease],Cockayne syndrome,,"[610758, 214150, 610756, 616570, 216400, 133540, 278780]",,,,
GARD:0006123,Orphanet,192,Disorder,[Malformation syndrome],Coffin-Lowry syndrome,[CLS],[303600],,,,
GARD:0006126,Orphanet,193,Disorder,[Malformation syndrome],Cohen syndrome,,[216550],,,,
GARD:0000026,Orphanet,195,Disorder,[Malformation syndrome],Cat-eye syndrome,[CES],[115470],,,,
GARD:0004017,Orphanet,198,Disorder,[Disease],Occipital horn syndrome,,[304150],,,,
GARD:0010109,Orphanet,199,Disorder,[Malformation syndrome],Cornelia de Lange syndrome,[Brachmann-de Lange syndrome],"[610759, 614701, 300590, 122470, 300882]",,,,
GARD:0018681,Orphanet,200,Disorder,[Morphological anomaly],Isolated corpus callosum agenesis,,,,,,
GARD:0006202,Orphanet,201,Disorder,[Disease],Cowden syndrome,"[Cowden disease, Multiple hamartoma syndrome]","[158350, 615107, 615108, 616858, 615109]",,,,
GARD:0001561,Orphanet,202,Disorder,[Disease],Crandall syndrome,"[Alopecia-deafness-hypogonadism syndrome, Alopecia-hearing loss-hypogonadism syndrome, Alopecia-sensorineural deafness-hypogonadism syndrome, Alopecia-sensorineural hearing loss-hypogonadism syndrome]",,,,,
GARD:0006956,Orphanet,204,Disorder,[Disease],Sporadic Creutzfeldt-Jakob disease,[Sporadic CJD],[123400],,,,
GARD:0016526,Orphanet,205,Disorder,[Disease],Crigler-Najjar syndrome,"[Bilirubin uridinediphosphate glucuronosyltransferase deficiency, Bilirubin-UGT deficiency]","[606785, 218800]",,,,
GARD:0006206,Orphanet,207,Disorder,[Malformation syndrome],Crouzon syndrome,[Crouzon craniofacial dysostosis],[123500],,,,
GARD:0006227,Orphanet,209,Group of disorders,[Clinical group],Cutis laxa,,,,,,
GARD:0009528,Orphanet,210,Disorder,[Disease],Cyclosporosis,,,,,,
GARD:0009707,Orphanet,211,Subtype of disorder,[Clinical subtype],Familial cylindromatosis,[Turban tumor syndrome],[132700],,,,
GARD:0002428,Orphanet,212,Disorder,[Disease],Cystathioninuria,"[Cystathionase deficiency, Cystathionine gamma-lyase deficiency syndrome, Gamma-cystathionase deficiency]",[219500],,,,
GARD:0006236,Orphanet,213,Disorder,[Disease],Cystinosis,[Protein defect of cystin transport],"[219750, 219900, 219800]",,,,
GARD:0006237,Orphanet,214,Disorder,[Disease],Cystinuria,[Cystinuria-lysinuria syndrome],[220100],,,,
GARD:0003995,Orphanet,215,Disorder,[Disease],Congenital stationary night blindness,[Congenital essential nyctalopia],"[614565, 613216, 617024, 613830, 300071, 257270, 616389, 615058, 610444, 163500, 610427, 610445, 310500]",,,,
GARD:0010739,Orphanet,216,Group of disorders,[Clinical group],Neuronal ceroid lipofuscinosis,[NCL],,,,,
GARD:0006242,Orphanet,217,Disorder,[Morphological anomaly],Isolated Dandy-Walker malformation,,[220200],,,,
GARD:0006243,Orphanet,218,Disorder,[Disease],Darier disease,"[Darier-White disease, Keratosis follicularis]",[124200],,,,
GARD:0008573,Orphanet,219,Disorder,[Disease],Delta-sarcoglycan-related limb-girdle muscular dystrophy R6,"[Autosomal recessive limb-girdle muscular dystrophy type 2F, Delta-sarcoglycan-related LGMD R6, Delta-sarcoglycanopathy, LGMD due to delta-sarcoglycan deficiency, LGMD type 2F, LGMD2F, Limb-girdle muscular dystrophy due to delta-sarcoglycan deficiency, Limb-girdle muscular dystrophy type 2F]",[601287],,,,
GARD:0005576,Orphanet,220,Disorder,[Disease],Denys-Drash syndrome,"[Drash syndrome, Wilms tumor-DSD syndrome, Wilms tumor-disorder of sex development syndrome]",[194080],,,,
GARD:0006263,Orphanet,221,Disorder,[Disease],Dermatomyositis,[Adult dermatomyositis],,,,,
GARD:0002188,Orphanet,222,Disorder,[Disease],Erosive pustular dermatosis of the scalp,,,,,,
GARD:0007178,Orphanet,223,Disorder,[Disease],Nephrogenic diabetes insipidus,,"[125800, 304800]",,,,
GARD:0018682,Orphanet,224,Group of disorders,[Category],Neonatal diabetes mellitus,[NDM],,,,,
GARD:0004003,Orphanet,225,Disorder,[Disease],Maternally-inherited diabetes and deafness,"[MIDD, Maternally-inherited diabetes and hearing loss, Mitochondrial diabetes]",[520000],,,,
GARD:0004319,Orphanet,226,Subtype of disorder,[Clinical subtype],Dihydropteridine reductase deficiency,"[Hyperphenylalaninemia due to dihydropteridine reductase deficiency, PKU type 2, Phenylketonuria type 2]",[261630],,,,
GARD:0001872,Orphanet,227,Disorder,[Morphological anomaly],Diphallia,,,,,,
GARD:0001654,Orphanet,229,Disorder,[Disease],Familial aortic dissection,"[Annuloaortic ectasia, Cystic medial necrosis of aorta]",[607086],,,,
GARD:0001903,Orphanet,230,Disorder,[Disease],Dopamine beta-hydroxylase deficiency,[DBH deficiency],[223360],,,,
GARD:0006286,Orphanet,231,Disorder,[Disease],Dracunculiasis,"[Dracunculosis, Guinea worm disease, Medina worm disease, Medinensis]",,,,,
GARD:0008614,Orphanet,232,Disorder,[Disease],Sickle cell anemia,,[603903],,,,
GARD:0006288,Orphanet,233,Disorder,[Malformation syndrome],Duane retraction syndrome,"[DRS, DURS, Duane syndrome, Stilling-Turk-Duane syndrome]","[617041, 604356, 616219, 126800]",,,,
GARD:0002793,Orphanet,234,Disorder,[Disease],Dubin-Johnson syndrome,"[Dubin-Sprinz disease, Hyperbilirubinemia type 2, Sprinz-Nelson syndrome]",[237500],,,,
GARD:0006290,Orphanet,235,Disorder,[Malformation syndrome],Dubowitz syndrome,,[223370],,,,
GARD:0018683,Orphanet,236,Disorder,[Malformation syndrome],Trisomy 9p,"[Duplication 9p, Duplication of the short arm of chromosome 9, Trisomy of the short arm of chromosome 9]",,,,,
GARD:0001975,Orphanet,237,Disorder,[Morphological anomaly],Duplication of urethra,,,,,,
GARD:0018684,Orphanet,238,Disorder,[Morphological anomaly],Digestive duplication,,,,,,
GARD:0006295,Orphanet,239,Disorder,[Disease],Dyggve-Melchior-Clausen disease,,"[223800, 304950]",,,,
GARD:0003224,Orphanet,240,Disorder,[Malformation syndrome],Léri-Weill dyschondrosteosis,[Léri-Weill syndrome],[127300],,,,
GARD:0001996,Orphanet,241,Disorder,[Disease],Dyschromatosis universalis hereditaria,,"[127500, 612715, 615402]",,,,
GARD:0005068,Orphanet,242,Disorder,[Malformation syndrome],"46,XY complete gonadal dysgenesis","[46,XY CGD, 46,XY pure gonadal dysgenesis, Swyer syndrome]","[300018, 612965, 400044, 233420, 616425, 154230, 613080, 613762]",,,,
GARD:0005671,Orphanet,243,Disorder,[Malformation syndrome],"46,XX gonadal dysgenesis","[46,XX complete gonadal dysgenesis, 46,XX ovarian dysgenesis, 46,XX pure gonadal dysgenesis, FSH-RO, Follicular stimulating hormone-resistant ovaries, Hypergonadotropic ovarian dysgenesis, XX female gonadal dysgenesis, XX-GD]","[618723, 300510, 614324, 233300, 618117, 618078]",,,,
GARD:0004484,Orphanet,244,Disorder,[Disease],Primary ciliary dyskinesia,[PCD],"[300991, 615500, 618063, 618695, 608647, 242680, 244400, 613193, 617577, 617091, 614935, 616481, 615067, 617092, 615444, 615872, 612649, 612650, 215518, 612274, 608644, 215520, 610852, 614017, 242670, 608646, 614679, 614874, 611884, 616726, 618781, 613808, 612444, 616037, 612518, 618449, 615451, 606763, 615481, 615482, 615504, 615505, 618801, 613807, 615294]",,,,
GARD:0000498,Orphanet,245,Disorder,[Malformation syndrome],Nager syndrome,"[Mandibulofacial dysostosis with preaxial limb anomalies, NAFD, Nager acrofacial dysostosis, Preaxial acrodysostosis]",[154400],,,,
GARD:0008410,Orphanet,246,Disorder,[Malformation syndrome],Postaxial acrofacial dysostosis,"[Acrofacial dysostosis, Genee-Wiedemann type, Mandibulofacial dysostosis with postaxial limb anomalies, Miller syndrome, POADS, Postaxial acrodysostosis]",[263750],,,,
GARD:0005847,Orphanet,247,Group of disorders,[Clinical group],Arrhythmogenic right ventricular cardiomyopathy,"[ARVC, ARVD, Arrhythmogenic right ventricular dysplasia]",,,,,
GARD:0002057,Orphanet,248,Subtype of disorder,[Etiological subtype],Autosomal recessive hypohidrotic ectodermal dysplasia,"[AR-HED, Autosomal recessive anhidrotic ectodermal dysplasia]","[224900, 614941, 618535]",,,,
GARD:0006444,Orphanet,249,Disorder,[Malformation syndrome],Fibrous dysplasia of bone,,,,,,
GARD:0002392,Orphanet,250,Group of disorders,[Clinical group],Frontonasal dysplasia,[Median cleft face syndrome],,,,,
GARD:0010756,Orphanet,251,Group of disorders,[Clinical group],Multiple epiphyseal dysplasia,"[EDM, MED, Polyepiphyseal dysplasia]",,,,,
GARD:0007687,Orphanet,253,Group of disorders,[Clinical group],Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia,[SED and SEMD],,,,,
GARD:0018685,Orphanet,254,Group of disorders,[Clinical group],Spondylometaphyseal dysplasia,,,,,,
GARD:0012144,Orphanet,255,Group of disorders,[Clinical group],Dopa-responsive dystonia,"[HPD with diurnal fluctuation, Hereditary progressive dystonia with diurnal fluctuation]",,,,,
GARD:0002027,Orphanet,256,Disorder,[Disease],Early-onset generalized limb-onset dystonia,"[Dystonia musculorum deformans, EOTD, Early-onset generalized torsion dystonia, Early-onset isolated dystonia, Early-onset primary dystonia, Early-onset torsion dystonia, Idiopathic torsion dystonia, Oppenheim dystonia]","[128100, 602554]",,,,
GARD:0002137,Orphanet,257,Disorder,[Disease],Epidermolysis bullosa simplex with muscular dystrophy,"[EBS with muscular dystrophy, EBS-MD, Limb-girdle muscular dystrophy with epidermolysis bullosa simplex]",[226670],,,,
GARD:0003843,Orphanet,258,Disorder,[Malformation syndrome],Laminin subunit alpha 2-related congenital muscular dystrophy,"[CMD1A, Congenital muscular dystrophy due to laminin alpha2 deficiency, Congenital muscular dystrophy type 1A, MDC1A, Merosin-negative congenital muscular dystrophy]","[607855, 618138]",,,,
GARD:0006329,Orphanet,261,Disorder,[Disease],Emery-Dreifuss muscular dystrophy,[EDMD],"[612998, 616516, 612999, 181350, 614302, 310300, 300696]",,,,
GARD:0018686,Orphanet,262,Group of disorders,[Clinical group],Duchenne and Becker muscular dystrophy,"[Severe dystrophinopathy, Duchenne and Becker type]",,,,,
GARD:0006907,Orphanet,263,Group of disorders,[Clinical group],Limb-girdle muscular dystrophy,[LGMD],,,,,
GARD:0010229,Orphanet,266,Disorder,[Disease],Autosomal dominant limb-girdle muscular dystrophy type 1A,"[LGMD1A, Limb-girdle muscular dystrophy due to myotilin deficiency]",[609200],,,,
GARD:0001057,Orphanet,267,Disorder,[Disease],Calpain-3-related limb-girdle muscular dystrophy R1,"[Autosomal recessive limb-girdle muscular dystrophy type 2A, Calpain-3-related LGMD R1, LGMD type 2A, LGMD2A, Limb-girdle muscular dystrophy due to calpain deficiency, Limb-girdle muscular dystrophy type 2A, Primary calpainopathy]","[253600, 618129]",,,,
GARD:0008574,Orphanet,268,Disorder,[Disease],Dysferlin-related limb-girdle muscular dystrophy R2,"[Autosomal recessive limb-girdle muscular dystrophy type 2B, Dysferlin-related LGMD R2, LGMD due to dysferlin deficiency, LGMD type 2B, LGMD2B, Limb-girdle muscular dystrophy due to dysferlin deficiency, Limb-girdle muscular dystrophy type 2B]",[253601],,,,
GARD:0009941,Orphanet,269,Disorder,[Disease],Facioscapulohumeral dystrophy,"[FSH dystrophy, FSHD, Facioscapulohumeral muscular dystrophy, Facioscapulohumeral myopathy, Landouzy-Dejerine dystrophy, Landouzy-Dejerine myopathy]","[158900, 600416, 158901]",,,,
GARD:0007245,Orphanet,270,Disorder,[Disease],Oculopharyngeal muscular dystrophy,[OPMD],[164300],,,,
GARD:0006475,Orphanet,272,Disorder,[Malformation syndrome],"Congenital muscular dystrophy, Fukuyama type","[FCMD, FKTN-related congenital muscular dystrophy, Fukuyama congenital muscular dystrophy]",[253800],,,,
GARD:0008310,Orphanet,273,Disorder,[Disease],Steinert myotonic dystrophy,"[Myotonic dystrophy type 1, Steinert disease]",[160900],,,,
GARD:0002470,Orphanet,274,Disorder,[Disease],Bernard-Soulier syndrome,"[Giant platelet syndrome, Hemorrhagiparous thrombocytic dystrophy]","[153670, 231200]",,,,
GARD:0009987,Orphanet,275,Disorder,[Disease],Severe combined immunodeficiency due to DCLRE1C deficiency,"[SCID due to ARTEMIS deficiency, SCID due to DCLRE1C deficiency, SCID, Athabascan type, SCID, Athabaskan type, Severe combined immunodeficiency due to ARTEMIS deficiency, Severe combined immunodeficiency, Athabascan type, Severe combined immunodeficiency, Athabaskan type]",[602450],,,,
GARD:0005618,Orphanet,276,Disorder,[Disease],T-B+ severe combined immunodeficiency due to gamma chain deficiency,"[SCIDX1, T-B+ SCID due to gamma chain deficiency, T-B+ severe combined immunodeficiency, X-linked]",[300400],,,,
GARD:0005748,Orphanet,277,Disorder,[Disease],Severe combined immunodeficiency due to adenosine deaminase deficiency,"[ADA deficiency, SCID due to adenosine deaminase deficiency]",[102700],,,,
GARD:0007896,Orphanet,280,Disorder,[Malformation syndrome],Wolf-Hirschhorn syndrome,"[4p- syndrome, Distal deletion 4p, Distal monosomy 4p, Telomeric deletion 4p]",[194190],,,,
GARD:0006213,Orphanet,281,Disorder,[Malformation syndrome],Monosomy 5p,"[Cri du chat syndrome, Deletion 5p]",[123450],,,,
GARD:0008436,Orphanet,282,Group of disorders,[Clinical group],Frontotemporal dementia,[FTD],"[172700, 607485, 600274, 600795]",,,,
GARD:0001802,Orphanet,283,Disorder,[Disease],Demodicidosis,[Demodicosis],,,,,
GARD:0000207,Orphanet,284,Disorder,[Disease],Alveolar echinococcosis,[Echinococcus multilocularis infection],,,,,
GARD:0002081,Orphanet,285,Disorder,[Disease],Hypermobile Ehlers-Danlos syndrome,"[EDS III, EDS-HT, Ehlers-Danlos syndrome hypermobility type, Ehlers-Danlos syndrome type 3, Hypermobile EDS, hEDS]",[130020],,,,
GARD:0002082,Orphanet,286,Disorder,[Disease],Vascular Ehlers-Danlos syndrome,"[Arterial-ecchymotic EDS, EDS IV, Ehlers-Danlos syndrome type 4, Sack-Barabas syndrome, Vascular EDS, vEDS]",[130050],,,,
GARD:0002088,Orphanet,287,Disorder,[Disease],Classical Ehlers-Danlos syndrome,"[Classical EDS, cEDS]","[130000, 130010]",,,,
GARD:0006621,Orphanet,288,Disorder,[Disease],Hereditary elliptocytosis,[HE],"[611804, 617948, 130600, 235370]",,,,
GARD:0001301,Orphanet,289,Disorder,[Malformation syndrome],Ellis Van Creveld syndrome,"[Chondroectodermal dysplasia, Mesodermic dysplasia]","[618123, 225500, 617088]",,,,
GARD:0004744,Orphanet,290,Disorder,[Disease],Congenital rubella syndrome,"[CRS, Fetal rubella syndrome, Mother-to-child transmission of rubella syndrome]",,,,,
GARD:0000045,Orphanet,291,Disorder,[Disease],Congenital varicella syndrome,"[Antenatal varicella virus infection, Mother-to-child transmission of varicella syndrome]",,,,,
GARD:0002130,Orphanet,292,Disorder,[Disease],Congenital enterovirus infection,"[Antenatal enterovirus infection, Mother-to-child transmission of enterovirus infection]",,,,,
GARD:0018687,Orphanet,293,Disorder,[Disease],Congenital herpes simplex virus infection,"[Antenatal herpes simplex virus infection, Mother-to-child transmission of herpes simplex virus infection]",,,,,
GARD:0001480,Orphanet,294,Disorder,[Disease],Fetal cytomegalovirus syndrome,"[Antenatal CMV infection, Antenatal cytomegalovirus infection, Mother-to-child transmission of cytomegalovirus syndrome]",,,,,
GARD:0004236,Orphanet,295,Disorder,[Malformation syndrome],Fetal parvovirus syndrome,"[Mother-to-child transmission of parvovirus syndrome, Parvovirus antenatal infection]",,,,,
GARD:0007251,Orphanet,296,Disorder,[Disease],Ollier disease,[Dyschondroplasia],[166000],,,,
GARD:0005216,Orphanet,297,Disorder,[Disease],Tick-borne encephalitis,[TBE],,,,,
GARD:0009920,Orphanet,298,Disorder,[Disease],Mitochondrial neurogastrointestinal encephalomyopathy,[MNGIE],"[613662, 612075, 603041]",,,,
GARD:0004539,Orphanet,300,Disorder,[Disease],Bifunctional enzyme deficiency,,[261515],,,,
GARD:0016527,Orphanet,301,Group of disorders,[Clinical group],Ependymal tumor,,[137800],,,,
GARD:0006357,Orphanet,302,Disorder,[Disease],Epidermodysplasia verruciformis,"[Lewandowsky-Lutz syndrome, Lutz-Lewandowsky epidermodysplasia verruciformis]","[618231, 618267, 226400, 618309, 305350]",,,,
GARD:0002150,Orphanet,303,Group of disorders,[Clinical group],Dystrophic epidermolysis bullosa,"[DEB, Dermolytic epidermolysis bullosa, Epidermolysis bullosa dystrophica]",,,,,
GARD:0010752,Orphanet,304,Group of disorders,[Clinical group],Epidermolysis bullosa simplex,[EBS],,,,,
GARD:0002152,Orphanet,305,Group of disorders,[Clinical group],Junctional epidermolysis bullosa,"[Epidermolysis bullosa atrophicans, JEB]",,,,,
GARD:0000857,Orphanet,306,Disorder,[Disease],Benign familial infantile epilepsy,"[BFIE, BFIS, Benign familial infantile convulsions, Benign familial infantile seizures]","[612627, 605751, 617080, 607745, 601764]",,,,
GARD:0006808,Orphanet,307,Disorder,[Disease],Juvenile myoclonic epilepsy,"[JME, Juvenile myoclonus epilepsy]","[604827, 617924, 611136, 607682, 613060, 614280, 254770, 607628, 608816, 611364]",,,,
GARD:0003876,Orphanet,308,Disorder,[Malformation syndrome],Progressive myoclonic epilepsy type 1,"[EPM1, Progressive myoclonus epilepsy type 1, ULD, Unverricht-Lundborg disease]","[254800, 612437, 310370]",,,,
GARD:0002173,Orphanet,309,Group of disorders,[Clinical group],Familial partial epilepsy,,,,,,
GARD:0018688,Orphanet,310,Group of disorders,[Clinical group],Reflex epilepsy,,,,,,
GARD:0001039,Orphanet,312,Disorder,[Disease],Autosomal dominant epidermolytic ichthyosis,"[BCIE, Bullous congenital ichthyosiform erythroderma, Bullous congenital ichthyosiform erythroderma of Brock, Bullous ichthyosis, EHK, EI, Epidermolytic hyperkeratosis, Ichthyosis hystrix Brocq type]","[607602, 113800]",,,,
GARD:0010803,Orphanet,313,Disorder,[Disease],Lamellar ichthyosis,"[Classic lamellar ichthyosis, Congenital lamellar ichthyosis, LI]","[242300, 604777, 617571, 606545, 613943, 612281, 601277]",,,,
GARD:0006878,Orphanet,314,Disorder,[Disease],Erythroderma desquamativum,[Leiner disease],[609536],,,,
GARD:0001722,Orphanet,315,Disorder,[Disease],Erythrokeratoderma ''en cocardes'',"[Degos genodermatosis ""en cocardes""]",,,,,
GARD:0018639,Orphanet,316,Disorder,[Disease],Progressive symmetric erythrokeratodermia,"[Darier-Gottron disease, Erythrokeratodermia progressiva symmetrica, Progressive symmetric erythrokeratodermia, Gottron type]","[617756, 619209, 618531]",,,,
GARD:0016528,Orphanet,317,Disorder,[Disease],Erythrokeratodermia variabilis,"[EKV, Erythrokeratodermia variabilis, Mendes da Costa type]","[617524, 617525, 617526, 133200]",,,,
GARD:0009620,Orphanet,318,Disorder,[Disease],Acute erythroid leukemia,"[AML M6, Acute myeloid leukemia M6, Erythroleukemia]",[133180],,,,
GARD:0006390,Orphanet,319,Disorder,[Disease],Skeletal Ewing sarcoma,[Osseous Ewing sarcoma],[612219],,,,
GARD:0000433,Orphanet,320,Disorder,[Disease],Apparent mineralocorticoid excess,"[11-beta-hydroxysteroid dehydrogenase deficiency type 2, Ulick syndrome]",[218030],,,,
