GardID,DataSource,SourceID,ClassificationLevel,DisorderType,Name,Synonym
GARD:0000331,Orphanet,ORPHA:3472,Disorder,Malformation syndrome,Yunis-Varon syndrome,Cleidocranial dysplasia-micrognathia-absent thumbs syndrome
GARD:0000332,Orphanet,ORPHA:1555,Disorder,Malformation syndrome,Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome,Beare-Stevenson cutis gyrata syndrome
GARD:0000333,Orphanet,ORPHA:33001,Disorder,Malformation syndrome,Lymphedema-distichiasis syndrome,
GARD:0000334,Orphanet,ORPHA:41,Disorder,Disease,Dyschromatosis symmetrica hereditaria,Acropigmentation of Dohi
GARD:0000336,Orphanet,ORPHA:101003,Disorder,Disease,Autosomal recessive spastic paraplegia type 23,Lison syndrome|SPG23|Spastic paraparesis-vitiligo-premature graying-characteristic facies syndrome
GARD:0000341,Orphanet,ORPHA:3471,Disorder,Disease,Young syndrome,Azoospermia-sinopulmonary infections syndrome
GARD:0000343,Orphanet,ORPHA:166063,Disorder,Malformation syndrome,Pontocerebellar hypoplasia type 4,Fatal infantile encephalopathy with olivopontocerebellar hypoplasia|Olivopontocerebellar hypoplasia|PCH4
GARD:0000344,Orphanet,ORPHA:2166,Disorder,Malformation syndrome,Holoprosencephaly-postaxial polydactyly syndrome,Pseudo-trisomy 13 syndrome
GARD:0000345,Orphanet,ORPHA:3055,Disorder,Malformation syndrome,X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome,Young-Hughes syndrome
GARD:0000346,Orphanet,ORPHA:3322,Disorder,Disease,Hoyeraal-Hreidarsson syndrome,Progressive pancytopenia-immunodeficiency-cerebellar hypoplasia syndrome
GARD:0000347,Orphanet,ORPHA:2255,Disorder,Disease,Pancreatic hypoplasia-diabetes-congenital heart disease syndrome,Yorifuji-Okuno syndrome
GARD:0000348,Orphanet,ORPHA:876,Disorder,Disease,Yolk sac tumor,Endodermal sinus tumor
GARD:0000350,Orphanet,ORPHA:1858,Disorder,Malformation syndrome,Skeletal dysplasia-epilepsy-short stature syndrome,Gurrieri-Sammito-Bellussi syndrome
GARD:0000351,Orphanet,ORPHA:1562,Disorder,Malformation syndrome,Dacryocystitis-osteopoikilosis syndrome,Gunal-Seber-Basaran syndrome
GARD:0000354,Orphanet,ORPHA:2324,Disorder,Malformation syndrome,Osteopenia-intellectual disability-sparse hair syndrome,Kaler-Garrity-Stern syndrome
GARD:0000358,Orphanet,ORPHA:2804,Disorder,Malformation syndrome,W syndrome,Pallister-W syndrome
GARD:0000359,Orphanet,ORPHA:1515,Disorder,Malformation syndrome,Cranioectodermal dysplasia,CED|Sensenbrenner syndrome
GARD:0000360,Orphanet,ORPHA:921,Disorder,Malformation syndrome,Abruzzo-Erickson syndrome,CHARGE-like syndrome|Cleft palate-coloboma-deafness syndrome|Cleft palate-coloboma-hearing loss syndrome
GARD:0000361,Orphanet,ORPHA:945,Disorder,Malformation syndrome,Acalvaria,Primary acalvaria
GARD:0000363,Orphanet,ORPHA:926,Disorder,Disease,Acatalasemia,Catalase deficiency
GARD:0000364,Orphanet,ORPHA:1134,Disorder,Malformation syndrome,Isolated arrhinia,Isolated nose agenesis
GARD:0000365,Orphanet,ORPHA:91,Disorder,Disease,Aromatase deficiency,Congenital estrogen deficiency
GARD:0000368,Orphanet,ORPHA:2407,Disorder,Disease,Laryngo-onycho-cutaneous syndrome,LOC syndrome|LOGIC syndrome|Laryngeal and ocular granulation tissue in children from the Indian subcontinent syndrome|Shabbir syndrome
GARD:0000369,Orphanet,ORPHA:1435,Disorder,Malformation syndrome,Xq21 microdeletion syndrome,Ayazi syndrome|Del(X)(q21)|Monosomy Xq21
GARD:0000370,Orphanet,ORPHA:1414,Disorder,Disease,Cholestasis-lymphedema syndrome,Aagenaes syndrome
GARD:0000371,Orphanet,ORPHA:3010,Disorder,Disease,Qazi-Markouizos syndrome,Dysharmonic skeletal maturation-muscular fiber disproportion syndrome
GARD:0000372,Orphanet,ORPHA:638,Disorder,Malformation syndrome,Neurofibromatosis-Noonan syndrome,NFNS|Neurofibromatosis type 1-Noonan syndrome
GARD:0000373,Orphanet,ORPHA:346,Disorder,Disease,Quinquaud folliculitis decalvans,
GARD:0000374,Orphanet,ORPHA:2835,Disorder,Malformation syndrome,Pectus excavatum-macrocephaly-dysplastic nails syndrome,Zori-Stalker-Williams syndrome
GARD:0000375,Orphanet,ORPHA:3253,Disorder,Malformation syndrome,Cleft lip/palate-ectodermal dysplasia syndrome,CLPED1|Cleft lip/palate-syndactyly-pili torti syndrome|Syndactyly-ectodermal dysplasia-cleft/lip palate|Zlotogora-Ogur syndrome
GARD:0000376,Orphanet,ORPHA:931,Disorder,Morphological anomaly,Acheiropodia,Acheiropody
GARD:0000377,Orphanet,ORPHA:973,Disorder,Morphological anomaly,"Congenital absence/hypoplasia of fingers excluding thumb, unilateral","Adactyly of hand, unilateral|Digits 2-5 hypodactyly, unilateral|Digits 2-5 oligodactyly, unilateral"
GARD:0000378,Orphanet,ORPHA:2316,Disorder,Malformation syndrome,Johnson neuroectodermal syndrome,Alopecia-anosmia-conductive hearing loss-hypogonadism syndrome|Alopecia-anosmia-deafness-hypogonadism syndrome|Johnson-McMillin syndrome
GARD:0000379,Orphanet,ORPHA:3033,Disorder,Malformation syndrome,Renal tubular dysgenesis,Primitive renal tubule syndrome|Renotubular dysgenesis
GARD:0000380,Orphanet,ORPHA:1571,Disorder,Malformation syndrome,Knobloch syndrome,Knobloch-Layer syndrome|Retinal detachment-occipital encephalocele syndrome
GARD:0000381,Orphanet,ORPHA:1129,Disorder,Malformation syndrome,Arachnodactyly-abnormal ossification-intellectual disability syndrome,Kosztolanyi syndrome
GARD:0000383,Orphanet,ORPHA:53,Disorder,Malformation syndrome,Albers-Schönberg osteopetrosis,Osteopetrosis autosomal dominant type 2
GARD:0000384,Orphanet,ORPHA:978,Disorder,Malformation syndrome,ADULT syndrome,Acro-dermato-ungual-lacrimal-tooth syndrome|Pigment anomaly-ectrodactyly-hypodontia syndrome
GARD:0000385,Orphanet,ORPHA:3473,Disorder,Malformation syndrome,Zimmermann-Laband syndrome,Gingival fibromatosis-hepatosplenomegaly-other anomalies syndrome|Laband syndrome
GARD:0000386,Orphanet,ORPHA:3301,Disorder,Malformation syndrome,Tetraamelia-multiple malformations syndrome,Zimmer phocomelia
GARD:0000387,Orphanet,ORPHA:911,Disorder,Disease,Combined immunodeficiency due to ZAP70 deficiency,Zeta-associated-protein 70 deficiency
GARD:0000390,Orphanet,ORPHA:2790,Disorder,Malformation syndrome,"Endosteal hyperostosis, Worth type","Autosomal dominant osteosclerosis, Worth type|Worth syndrome"
GARD:0000391,Orphanet,ORPHA:2777,Disorder,Malformation syndrome,Osteomesopyknosis,Axial osteosclerosis
GARD:0000393,Orphanet,ORPHA:879,Disorder,Disease,Tungiasis,
GARD:0000394,Orphanet,ORPHA:3268,Disorder,Malformation syndrome,Radioulnar synostosis-microcephaly-scoliosis syndrome,Giuffré-Tsukahara syndrome|Tsukahara syndrome
GARD:0000395,Orphanet,ORPHA:1574,Disorder,Malformation syndrome,Retinal degeneration-nanophthalmos-glaucoma syndrome,Mackay-Shek-Carr syndrome
GARD:0000396,Orphanet,ORPHA:3392,Disorder,Disease,Tularemia,
GARD:0000399,Orphanet,ORPHA:393,Disorder,Malformation syndrome,"46,XX testicular disorder of sex development","46,XX testicular DSD|De la Chapelle syndrome|XX, male syndrome"
GARD:0000400,Orphanet,ORPHA:2067,Disorder,Malformation syndrome,GAPO syndrome,Growth delay-alopecia-pseudoanodontia-optic atrophy syndrome
GARD:0000402,Orphanet+OMIM,OMIM:165199,Subtype of disorder,Disease subtype,"Optic atrophy, hearing loss, and peripheral neuropathy, autosomal dominant",
GARD:0000404,Orphanet,ORPHA:2786,Disorder,Malformation syndrome,Osteoporosis-oculocutaneous hypopigmentation syndrome,Hernández-Fragoso syndrome|OOCHS
GARD:0000405,Orphanet,ORPHA:3191,Disorder,Malformation syndrome,Subaortic stenosis-short stature syndrome,Onat syndrome
GARD:0000406,Orphanet,ORPHA:2253,Disorder,Disease,Foveal hypoplasia-presenile cataract syndrome,O'Donnell-Pappas syndrome
GARD:0000407,Orphanet,ORPHA:999,Disorder,Malformation syndrome,Ermine phenotype,O'Doherty syndrome|Pigmentary disorder with deafness|Pigmentary disorder with hearing loss
GARD:0000408,Orphanet,ORPHA:629,Subtype of disorder,Clinical subtype,Short stature due to growth hormone qualitative anomaly,Kowarski syndrome
GARD:0000409,Orphanet,ORPHA:2798,Disorder,Malformation syndrome,Pachygyria-intellectual disability-epilepsy syndrome,Kuzniecky syndrome
GARD:0000411,Orphanet,ORPHA:2323,Disorder,Malformation syndrome,Sanjad-Sakati syndrome,HRD syndrome|Hypoparathyroidism-intellectual disability-dysmorphism syndrome|Hypoparathyroidism-short stature-intellectual disability-seizures syndrome|Richardson-Kirk syndrome|SSS
GARD:0000412,Orphanet,ORPHA:1221,Disorder,Disease,Cheilitis glandularis,
GARD:0000413,Orphanet,ORPHA:2078,Disorder,Malformation syndrome,Geroderma osteodysplastica,
GARD:0000414,Orphanet,ORPHA:1226,Disorder,Malformation syndrome,Bamforth-Lazarus syndrome,Athyroidal hypothyroidism-spiky hair-cleft palate syndrome|Bamforth syndrome|Hypothyroidism-cleft palate syndrome
GARD:0000415,Orphanet,ORPHA:2985,Disorder,Malformation syndrome,Pseudoprogeria syndrome,Absent eyebrows and eyelashes-intellectual disability syndrome|Hal-Berg-Rudolph syndrome
GARD:0000418,Orphanet,ORPHA:2843,Disorder,Disease,Pentosuria,Essential pentosuria|Xylitol dehydrogenase deficiency
GARD:0000420,Orphanet+OMIM,OMIM:276300,Subtype of disorder,Disease subtype,Mismatch repair cancer syndrome 1,Constitutional mismatch repair deficiency syndrome|childhood cancer syndrome|brain tumor-polyposis syndrome 1|mmr deficiency|turcot syndrome|btp1 syndrome|mismatch repair deficiency
GARD:0000424,Orphanet,ORPHA:3469,Disorder,Malformation syndrome,XK aprosencephaly syndrome,Garcia-Lurie syndrome|XK syndrome|XK-aprosencephaly
GARD:0000425,Orphanet,ORPHA:1063,Disorder,Disease,Tufted angioma,Nakagawa angioblastoma
GARD:0000427,Orphanet,ORPHA:2997,Disorder,Malformation syndrome,Ptosis-vocal cord paralysis syndrome,Tucker syndrome
GARD:0000428,Orphanet,ORPHA:1521,Disorder,Malformation syndrome,Craniofrontonasal dysplasia-Poland anomaly syndrome,Webster-Deming syndrome
GARD:0000429,Orphanet,ORPHA:295000,Disorder,Malformation syndrome,Constriction rings syndrome,Amniotic band sequence|Amniotic band syndrome|Congenital ring constrictions|Constriction band syndrome|Streeter dysplasia
GARD:0000431,Orphanet,ORPHA:83463,Disorder,Morphological anomaly,Microtia,
GARD:0000433,Orphanet,ORPHA:320,Disorder,Disease,Apparent mineralocorticoid excess,11-beta-hydroxysteroid dehydrogenase deficiency type 2|Ulick syndrome
GARD:0000434,Orphanet,ORPHA:2182,Subtype of disorder,Clinical subtype,Hydrocephalus with stenosis of the aqueduct of Sylvius,Bickers-Adams syndrome|HSAS|X-linked HSAS|X-linked acqueductal stenosis|X-linked hydrocephalus|X-linked hydrocephalus with stenosis of aqueduct of Sylvius
GARD:0000435,Orphanet,ORPHA:1995,Disorder,Malformation syndrome,Cleft lip-retinopathy syndrome,Ausems-Wittebol Post-Hennekam syndrome|Cleft lip-cone rod dystrophy syndrome|Cleft lip-progressive retinopathy syndrome
GARD:0000436,Orphanet,ORPHA:829,Disorder,Disease,Adult-onset Still disease,AOSD|Wissler-Fanconi syndrome
GARD:0000438,Orphanet,ORPHA:62,Disorder,Disease,Alpha-sarcoglycan-related limb-girdle muscular dystrophy R3,Alpha-sarcoglycan-related LGMD R3|Alpha-sarcoglycanopathy|Autosomal recessive limb-girdle muscular dystrophy type 2D|LGMD due to alpha-sarcoglycan deficiency|LGMD type 2D|LGMD2D|Limb-girdle muscular dystrophy due to alpha-sarcoglycan deficiency|Limb-girdle muscular dystrophy type 2D
GARD:0000448,Orphanet,ORPHA:1493,Disorder,Malformation syndrome,Vici syndrome,Corpus callosum agenesis-cataract-immunodeficiency syndrome|Dionisi-Vici-Sabetta-Gambarara syndrome
GARD:0000453,Orphanet,ORPHA:90301,Disorder,Disease,Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome,
GARD:0000454,Orphanet,ORPHA:674,Disorder,Morphological anomaly,Accessory pancreas,
GARD:0000455,Orphanet+OMIM,OMIM:200400,Subtype of disorder,Disease subtype,"Achalasia, familial esophageal",
GARD:0000456,Orphanet,ORPHA:929,Disorder,Malformation syndrome,Achalasia-microcephaly syndrome,
GARD:0000457,Orphanet,ORPHA:869,Disorder,Disease,Triple A syndrome,2A syndrome|3A syndrome|4A syndrome|AAA syndrome|Achalasia-addisonianism-alacrima syndrome|Adrenal insufficiency-achalasia-alacrima syndrome|Allgrove syndrome|Double A syndrome|Quaternary A syndrome
GARD:0000458,Orphanet,ORPHA:168555,Disorder,Disease,"Spondylometaphyseal dysplasia, A4 type",
GARD:0000459,Orphanet,ORPHA:93299,Subtype of disorder,Clinical subtype,Achondrogenesis type 1A,"Achondrogenesis, Houston-Harris type"
GARD:0000460,Orphanet,ORPHA:93298,Subtype of disorder,Clinical subtype,Achondrogenesis type 1B,"Achondrogenesis, Parenti-Fraccaro type"
GARD:0000465,Orphanet,ORPHA:33,Disorder,Disease,Isovaleric acidemia,Isovaleric acid CoA dehydrogenase deficiency
GARD:0000467,Orphanet,ORPHA:35,Disorder,Disease,Propionic acidemia,Ketotic hyperglycinemia|Propionic aciduria|Propionyl-CoA carboxylase deficiency
GARD:0000469,Orphanet,ORPHA:2561,Disorder,Malformation syndrome,Pyramidal molars-abnormal upper lip syndrome,Ackerman fused molar roots syndrome
GARD:0000475,Orphanet,ORPHA:26348,Disorder,Disease,Acquired prothrombin deficiency,Acquired hypoprothrombinemia
GARD:0000476,Orphanet,ORPHA:454,Disorder,Disease,Acquired ichthyosis,
GARD:0000480,Orphanet,ORPHA:958,Disorder,Malformation syndrome,Acro-renal-mandibular syndrome,Split hand/split foot-mandibular hypoplasia syndrome
GARD:0000484,Orphanet,ORPHA:1784,Disorder,Malformation syndrome,Acrofrontofacionasal dysostosis,Richieri-Costa-Colletto syndrome
GARD:0000491,Orphanet,ORPHA:2956,Disorder,Malformation syndrome,Acrodysplasia scoliosis,Brachydactyly-scoliosis-carpal fusion syndrome|Prata-Liberal-Goncalves syndrome
GARD:0000494,Orphanet,ORPHA:1786,Disorder,Malformation syndrome,"Acrofacial dysostosis, Catania type",Opitz-Caltabiano syndrome
GARD:0000496,Orphanet,ORPHA:1788,Disorder,Malformation syndrome,"Acrofacial dysostosis, Rodríguez type",
GARD:0000497,Orphanet,ORPHA:952,Disorder,Malformation syndrome,"Acrofacial dysostosis, Weyers type",Curry-Hall syndrome|Weyers acrodental dysostosis|Weyers acrofacial dysostosis
GARD:0000498,Orphanet,ORPHA:245,Disorder,Malformation syndrome,Nager syndrome,Mandibulofacial dysostosis with preaxial limb anomalies|NAFD|Nager acrofacial dysostosis|Preaxial acrodysostosis
GARD:0000499,Orphanet,ORPHA:1787,Disorder,Malformation syndrome,"Acrofacial dysostosis, Palagonia type",
GARD:0000504,Orphanet,ORPHA:93316,Disorder,Disease,"Spondylometaphyseal dysplasia, Schmidt type","Spondylometaphyseal dysplasia with severe genu valgum|Spondylometaphyseal dysplasia, Algerian type"
GARD:0000506,Orphanet,ORPHA:968,Disorder,Malformation syndrome,"Acromesomelic dysplasia, Hunter-Thompson type",Acromesomelic dwarfism
GARD:0000507,Orphanet,ORPHA:40,Disorder,Malformation syndrome,"Acromesomelic dysplasia, Maroteaux type",
GARD:0000508,Orphanet,ORPHA:955,Disorder,Malformation syndrome,Hajdu-Cheney syndrome,Acroosteolysis dominant type|Acroosteolysis with osteoporosis and changes in skull and mandible|Arthrodentoosteodysplasia|Cheney syndrome
GARD:0000512,Orphanet,ORPHA:957,Disorder,Malformation syndrome,Acropectorovertebral dysplasia,F syndrome
GARD:0000514,Orphanet,ORPHA:971,Disorder,Malformation syndrome,Acrorenal syndrome,
GARD:0000519,Orphanet,ORPHA:724,Disorder,Disease,Idiopathic acute eosinophilic pneumonia,IAEP
GARD:0000521,Orphanet,ORPHA:3243,Disorder,Disease,Sweet syndrome,Acute febrile neutrophilic dermatosis
GARD:0000522,Orphanet,ORPHA:513,Group of disorders,Clinical group,Acute lymphoblastic leukemia,ALL|Acute lymphoblastic leukemia/lymphoma|Acute lymphocytic leukemia|Precursor lymphoid neoplasm
GARD:0000524,Orphanet,ORPHA:518,Disorder,Disease,Acute megakaryoblastic leukemia,AMKL|AML M7|Acute megakaryocytic leukemia|Acute myeloid leukemia M7
GARD:0000525,Orphanet,ORPHA:514,Disorder,Disease,Acute monoblastic/monocytic leukemia,AML M5|Acute monoblastic or monocytic leukemia
GARD:0000526,Orphanet,ORPHA:98833,Disorder,Disease,Acute myeloblastic leukemia without maturation,AML M1|Acute myeloblastic leukemia M1
GARD:0000527,Orphanet,ORPHA:98834,Disorder,Disease,Acute myeloblastic leukemia with maturation,AML M2|Acute myeloblastic leukemia M2
GARD:0000529,Orphanet,ORPHA:517,Disorder,Disease,Acute myelomonocytic leukemia,AML M4|AMMoL
GARD:0000536,Orphanet,ORPHA:98829,Disorder,Disease,Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22),AML with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)
GARD:0000538,Orphanet,ORPHA:520,Disorder,Disease,Acute promyelocytic leukemia,AML M3|AML with t(15;17)(q22;q12);(PML/RARalpha) and variants|APML|Acute myeloblastic leukemia 3|Acute myeloid leukemia with t(15;17)(q22;q12);(PML/RARalpha) and variants
GARD:0000540,Orphanet,ORPHA:42,Disorder,Disease,Medium chain acyl-CoA dehydrogenase deficiency,ACADM deficiency|Carnitine deficiency secondary to medium-chain acyl-CoA dehydrogenase deficiency|MCAD deficiency|MCADD|Medium chain acyl-coenzyme A dehydrogenase deficiency
GARD:0000546,Orphanet,ORPHA:976,Disorder,Disease,Adenine phosphoribosyltransferase deficiency,"2,8-dihydroxyadenine urolithiasis|APRT deficiency"
GARD:0000547,Orphanet,ORPHA:45,Disorder,Disease,Adenosine monophosphate deaminase deficiency,AMP deaminase deficiency|Myoadenylate deaminase deficiency
GARD:0000550,Orphanet,ORPHA:46,Disorder,Disease,Adenylosuccinate lyase deficiency,ADSL deficiency|Adenylosuccinase deficiency
GARD:0000555,Orphanet,ORPHA:95702,Disorder,Disease,X-linked adrenal hypoplasia congenita,X-linked AHC|X-linked congenital adrenal hypoplasia
GARD:0000558,Orphanet,ORPHA:1501,Disorder,Disease,Adrenocortical carcinoma,
GARD:0000559,Orphanet,ORPHA:44,Disorder,Disease,Neonatal adrenoleukodystrophy,Intermediate PBD-ZSD|Intermediate peroxisome biogenesis disorder-Zellweger spectrum disorder|NALD
GARD:0000562,Orphanet,ORPHA:977,Disorder,Disease,Adrenomyodystrophy,
GARD:0000564,Orphanet,ORPHA:83420,Subtype of disorder,Clinical subtype,Proximal spinal muscular atrophy type 4,"SMA type 4|SMA type IV|SMA-IV|SMA4|Spinal muscular atrophy, adult form"
GARD:0000575,Orphanet,ORPHA:51,Disorder,Disease,Aicardi-Goutières syndrome,Encephalopathy with basal ganglia calcification|Encephalopathy with intracranial calcification and chronic lymphocytosis of cerebrospinal fluid
GARD:0000583,Orphanet,ORPHA:2865,Disorder,Malformation syndrome,Short stature-webbed neck-heart disease syndrome,Al Gazali-Aziz-Salem syndrome
GARD:0000584,Orphanet,ORPHA:2153,Disorder,Malformation syndrome,Hirschsprung disease-nail hypoplasia-dysmorphism syndrome,Al Gazali-Donnai-Muller syndrome
GARD:0000587,Orphanet,ORPHA:2773,Disorder,Malformation syndrome,Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome,Al Gazali-Nair syndrome
GARD:0000588,Orphanet,ORPHA:2007,Disorder,Malformation syndrome,Alar cartilages hypoplasia-coloboma-telecanthus syndrome,
GARD:0000589,Orphanet,ORPHA:998,Disorder,Malformation syndrome,Albinism-deafness syndrome,Albinism-hearing loss syndrome
GARD:0000592,Orphanet,ORPHA:1000,Disorder,Disease,Ocular albinism with late-onset sensorineural deafness,Ocular albinism with late-onset sensorineural hearing loss
